Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.965362681475,0.977499894,0.977499894,0.976547578194,,,,,,
1,0.940984349245,0.962842146423,0.95574398043,0.961618285181,,,,,,
2,0.918240394065,0.947590641685,0.93380543054,0.941716209305,,,,,,
3,0.896515694347,0.925458525359,0.899184741253,0.913032396693,,,,,,
4,0.88331570105,0.904226283011,0.87858351016,0.895540433576,,,,,,
5,0.858943345934,0.888439009607,0.854198915863,0.867732714058,,,,,,
6,0.838729060014,0.873200986471,0.838587659254,0.857286078615,,,,,,
7,0.823398594165,0.858697609154,0.823759691155,0.838114517957,,,,,,
8,0.812356855597,0.831781563472,0.81212888949,0.822312242191,,,,,,
9,0.80084936791,0.816398979821,0.796496805493,0.807034428364,,,,,,
10,0.787894469843,0.801061530087,0.780964193297,0.781535472459,,,,,,
11,0.770998744991,0.779611049608,0.771657826975,0.767580387005,,,,,,
12,0.755662875242,0.767672776741,0.756352462452,0.75485455186,,,,,,
13,0.742795628352,0.749555818967,0.73867593335,0.740579954915,,,,,,
14,0.725464699541,0.732311909731,0.722142388194,0.725466885378,,,,,,
15,0.714100065868,0.717819469105,0.706956384752,0.706828006555,,,,,,
16,0.699798363625,0.701449215247,0.691886907627,0.698111734213,,,,,,
17,0.690746767718,0.682271880236,0.684168730783,0.69009079366,,,,,,
18,0.674840020737,0.669007007149,0.676922343963,0.682236283227,,,,,,
19,0.66423199027,0.657706380814,0.6694713943,0.673451745693,,,,,,
20,0.657327000457,0.643189972766,0.662734423848,0.665105282166,,,,,,
21,0.642774355181,0.635456897576,0.653495296883,0.656784708901,,,,,,
22,0.632747393081,0.621537157041,0.641674620673,0.648309687998,,,,,,
23,0.621305410602,0.606129148757,0.628562802743,0.640177608989,,,,,,
24,0.609094130791,0.592895619836,0.616671764176,0.620225627498,,,,,,
25,0.597559901086,0.582765368366,0.611583795675,0.610175739976,,,,,,
26,0.592306533597,0.572171783812,0.598215762646,0.604832487272,,,,,,
27,0.580430317634,0.549821586917,0.587609462693,0.579122794731,,,,,,
28,0.570442574272,0.541546523838,0.584105469031,0.574474971014,,,,,,
29,0.562787528852,0.533001152656,0.574110223672,0.560819776973,,,,,,
30,0.55166571316,0.523928463938,0.564622026193,0.547995385889,,,,,,
31,0.542662653104,0.519347584156,0.555473383264,0.542003924442,,,,,,
32,0.53800297542,0.511658278572,0.550988614804,0.535716812327,,,,,,
33,0.519040430526,0.499175943041,0.542274653732,0.526281570585,,,,,,
34,0.510375850573,0.487825888693,0.53759679239,0.519906670272,,,,,,
35,0.502639249903,0.480630319728,0.529440010922,0.51248848503,,,,,,
36,0.499349639294,0.473622397365,0.52549268099,0.507973936785,,,,,,
37,0.494673288609,0.464754923212,0.521754072082,0.505094512964,,,,,,
38,0.491903309487,0.462088839094,0.519152806639,0.500987000799,,,,,,
39,0.489346419595,0.458343840537,0.515530935637,0.495474487032,,,,,,
40,0.480731617205,0.450123130066,0.509365206226,0.488440745334,,,,,,
41,0.476174951825,0.437274130361,0.502142738423,0.482919861925,,,,,,
42,0.472254109596,0.432038948711,0.495767163401,0.481121907715,,,,,,
43,0.464106126421,0.426896273818,0.490202946907,0.477895429119,,,,,,
44,0.459742984747,0.422456652145,0.48794452102,0.471966141177,,,,,,
45,0.454604311523,0.415984654662,0.477129171259,0.469369725016,,,,,,
46,0.451384969722,0.409881868599,0.473919612052,0.467024495772,,,,,,
47,0.445948094463,0.401130591008,0.464120532829,0.462106225001,,,,,,
48,0.444726061414,0.39726911937,0.461489917804,0.460645230606,,,,,,
49,0.434391869292,0.384096463843,0.455304410196,0.448129701212,,,,,,
50,0.433748115737,0.380905463128,0.453025796654,0.446665179592,,,,,,
51,0.430129765543,0.377194797017,0.450566808402,0.443904644759,,,,,,
52,0.427976408274,0.375205713984,0.448698708299,0.441123889554,,,,,,
53,0.426518105664,0.372931209954,0.446716614668,0.43935844457,,,,,,
54,0.423117161124,0.369605852337,0.443980073299,0.43855976534,,,,,,
55,0.420968659249,0.367831249587,0.442231358055,0.435719713359,,,,,,
56,0.41813474612,0.364146428043,0.438236554062,0.434008874148,,,,,,
57,0.414515839397,0.357216756926,0.433285718544,0.432273633339,,,,,,
58,0.409368229525,0.352343788713,0.427690630225,0.428760121127,,,,,,
59,0.404770909142,0.347548721602,0.421543103036,0.423038659936,,,,,,
60,0.403094781453,0.344717724066,0.419947550215,0.421173324977,,,,,,
61,0.39931365662,0.341324916289,0.417976987633,0.419075892809,,,,,,
62,0.395247802497,0.337644440546,0.415871755368,0.416711495478,,,,,,
63,0.39436723729,0.336590709463,0.415238205739,0.416619607979,,,,,,
64,0.388956071752,0.333694696388,0.41224022906,0.41131888251,,,,,,
65,0.38485649594,0.331479640926,0.409167548449,0.407557112677,,,,,,
66,0.383477854263,0.330921988986,0.40792991458,0.406192555568,,,,,,
67,0.381318473178,0.329522466045,0.407387535182,0.404945404764,,,,,,
68,0.37750049467,0.325443719275,0.405012110557,0.403215898337,,,,,,
69,0.374414851045,0.321192323205,0.403388905172,0.401487888007,,,,,,
70,0.37296573577,0.319769527865,0.401436125028,0.400282896429,,,,,,
71,0.372356286389,0.318994164591,0.40102505378,0.399820807007,,,,,,
72,0.366690666457,0.313637469821,0.398084548401,0.39651773688,,,,,,
73,0.364805556365,0.311425492697,0.396980782431,0.395125581366,,,,,,
74,0.358934132389,0.307832241001,0.391913757962,0.390708358391,,,,,,
75,0.357987186697,0.30673505441,0.390985793144,0.390078166496,,,,,,
76,0.354571867701,0.304936936566,0.388880673425,0.387878134805,,,,,,
77,0.352747922849,0.299386501618,0.384892473927,0.384492917635,,,,,,
78,0.350225072137,0.298219836645,0.381184102502,0.382401785504,,,,,,
79,0.345046175666,0.293682011113,0.376460261679,0.379420503949,,,,,,
80,0.344406556764,0.292942809906,0.37388148672,0.3782377116,,,,,,
81,0.342333623661,0.290253155391,0.373442721233,0.375860824358,,,,,,
82,0.340163864798,0.289093356113,0.372030032296,0.373617231478,,,,,,
83,0.334739723337,0.287243735743,0.370540499311,0.365613302928,,,,,,
84,0.333159848029,0.286171046926,0.369812824767,0.364492931697,,,,,,
85,0.33329528324,0.284505300231,0.369815358573,0.365070924685,,,,,,
86,0.32982870344,0.279235347189,0.365482263468,0.362005504488,,,,,,
87,0.32948716018,0.278015112456,0.362244020781,0.361645092286,,,,,,
88,0.324818976628,0.274750530698,0.357803026051,0.353077362466,,,,,,
89,0.324381121109,0.273454589046,0.354906444212,0.350945974849,,,,,,
90,0.321210899195,0.269982969421,0.352505291473,0.347131376414,,,,,,
91,0.316651976778,0.267976499836,0.348536255692,0.346108106118,,,,,,
92,0.316633167862,0.26533259913,0.3427183988,0.3423947061,,,,,,
93,0.315855398746,0.26357733653,0.340609428906,0.340595553874,,,,,,
94,0.315376412239,0.26301478111,0.340279683582,0.338134646992,,,,,,
95,0.314850963527,0.261819705504,0.340266672258,0.337978633258,,,,,,
96,0.314085077808,0.260928799089,0.339316590163,0.337284572347,,,,,,
97,0.312779018841,0.25970193464,0.336539660849,0.336459996678,,,,,,
98,0.312338876958,0.258572056428,0.336185181341,0.334833159548,,,,,,
99,0.311036658932,0.257851134254,0.3351920788,0.329447996679,,,,,,
100,0.301568704231,0.25346601455,0.326802428749,0.326098494213,,,,,,
101,0.299412862996,0.251157827946,0.321005066007,0.32138053744,,,,,,
102,0.298204752223,0.248521019972,0.316758527442,0.318167527009,,,,,,
103,0.296084184184,0.245154847083,0.311125421558,0.316117123746,,,,,,
104,0.29450551061,0.243509223546,0.310384715922,0.313511852132,,,,,,
105,0.293862656029,0.242681565689,0.309797107763,0.313559316454,,,,,,
106,0.292984880552,0.241656136501,0.308998961142,0.313089801329,,,,,,
107,0.291810572634,0.240393401135,0.305420887974,0.308645565826,,,,,,
108,0.290668955168,0.239535088534,0.304966238752,0.306039983927,,,,,,
109,0.289829524814,0.238299731312,0.302541784615,0.305533611837,,,,,,
110,0.289391886402,0.237915742,0.301963436981,0.30546856788,,,,,,
111,0.287930944326,0.236543830385,0.301564740214,0.303887157046,,,,,,
112,0.285812093624,0.234958144996,0.299600005606,0.301130365157,,,,,,
113,0.284790268736,0.233983194669,0.297944292647,0.297548770113,,,,,,
114,0.28413406613,0.23172437723,0.29649006579,0.296211524334,,,,,,
115,0.283608031588,0.231522155081,0.296007974017,0.295873115233,,,,,,
116,0.283344629759,0.230255201525,0.295706422161,0.294943235488,,,,,,
117,0.282593515647,0.229494621411,0.295387007519,0.294200396686,,,,,,
118,0.28147302786,0.226413692062,0.294399241265,0.292665487159,,,,,,
119,0.27827474845,0.225200367316,0.290059838888,0.291498382554,,,,,,
120,0.275296909003,0.224782287705,0.289554065363,0.290598151117,,,,,,
121,0.274033835934,0.223976509917,0.28886221008,0.289358385201,,,,,,
122,0.272770281859,0.223200310404,0.289176735506,0.288977658869,,,,,,
123,0.272940863449,0.223158133526,0.289251324324,0.289051587102,,,,,,
124,0.271505987999,0.221463289346,0.287616028018,0.287611361284,,,,,,
125,0.270940239852,0.220918169049,0.285382604788,0.285653593584,,,,,,
126,0.26827233135,0.216651771278,0.281174068244,0.283882561913,,,,,,
127,0.268008694117,0.216363705865,0.281270570617,0.283943965874,,,,,,
128,0.266805389188,0.213568580631,0.279074633656,0.280315894035,,,,,,
129,0.265180910547,0.212072197864,0.274081004243,0.278188269169,,,,,,
130,0.261644212981,0.211139814146,0.273535292736,0.275130140176,,,,,,
131,0.259690075241,0.210222140035,0.272052141535,0.272753601224,,,,,,
132,0.258196000253,0.209753980157,0.271502285967,0.272026499943,,,,,,
133,0.256518684039,0.207613256335,0.26994260522,0.26809440875,,,,,,
134,0.251895706852,0.206414222479,0.2687059593,0.266109454937,,,,,,
135,0.25171403928,0.206245219047,0.268408406171,0.265531501007,,,,,,
136,0.249910963138,0.204890680911,0.26763802986,0.264940440184,,,,,,
137,0.248687161929,0.203721044011,0.266611312663,0.265020930201,,,,,,
138,0.246026597598,0.202505822692,0.265000750323,0.263636482533,,,,,,
139,0.243328669084,0.202102387493,0.263608743047,0.261926737826,,,,,,
140,0.242656616424,0.201593638645,0.262768388798,0.261118138778,,,,,,
141,0.24276485985,0.201437982154,0.262322009734,0.260923322591,,,,,,
142,0.242538791168,0.201221390774,0.261980136567,0.260744701839,,,,,,
