Time(Iteration),CAB,CAB_original,LinUCB
0,1.34348811254,1.34348811254,1.34348811254
1,2.31739808906,2.31739808906,2.31739808906
2,3.17254353778,3.17254353778,3.17254353778
3,3.54794486084,3.91114334454,3.54794486084
4,4.41136712147,4.77456560517,4.22055764183
5,4.91843567875,5.30518126191,4.72762619911
6,5.3578097757,5.75622511793,5.28680359916
7,5.95719759949,6.35561294172,6.05211342406
8,6.48095085017,7.06296173284,6.54072651682
9,6.92064305749,7.50265394017,6.98041872414
10,7.36886625043,7.95087713311,7.36302051828
11,7.80615026909,8.38816115177,7.80030453694
12,7.96540656735,8.54741745002,7.95956083519
13,8.36254316308,8.85030306873,8.35669743092
14,8.39616795164,8.88392785729,8.39032221949
15,8.50590953211,9.08700009048,8.50006379995
16,8.70608005244,9.28717061081,8.70023432028
17,8.73228796436,9.31337852273,8.7264422322
18,8.82692467488,9.40801523325,8.82107894272
19,8.93876122997,9.51985178834,8.93291549781
20,9.02266714221,9.54444253613,9.01682141006
21,9.12061322132,9.69765047202,9.11476748917
22,9.17439125163,9.75142850233,9.16854551948
23,9.21123497427,9.78827222497,9.20538924212
24,9.27873204539,9.8557692961,9.27288631324
25,9.27873204539,9.8557692961,9.27288631324
26,9.38307158634,9.96010883704,9.37722585418
27,9.38307158634,9.96010883704,9.37722585418
28,9.4490736312,10.015012234,9.44322789904
29,9.47073286378,10.0366714666,9.44322789904
30,9.67696406261,10.2429026654,9.64945909787
31,9.85672391516,10.4226625179,9.65308026069
32,9.85672391516,10.4226625179,9.65308026069
33,10.1622495654,10.7281881682,9.95860591097
34,10.2654304574,10.8313690602,10.0617868029
35,10.3589621942,10.924900797,10.0933099825
36,10.536199975,11.1021385777,10.2106639953
37,10.5414749035,11.1074135063,10.2106639953
38,10.5605207196,11.1074135063,10.2297098115
39,10.5819176113,11.128810398,10.2511067032
40,10.6953244148,11.2422172014,10.3645135066
41,10.6953244148,11.2422172014,10.3645135066
42,10.713377875,11.2602706617,10.3825669669
43,10.713377875,11.2602706617,10.3825669669
44,10.7297848882,11.2766776748,10.39897398
45,10.7297848882,11.2766776748,10.39897398
46,10.7297848882,11.2766776748,10.39897398
47,10.7638077778,11.2934594626,10.4291687222
48,10.7638077778,11.2934594626,10.4291687222
49,10.8285698532,11.2934594626,10.4939307975
50,10.8453727108,11.3102623202,10.4939307975
51,10.8484978411,11.3133874505,10.4970559278
52,10.8802641727,11.3451537821,10.5288222594
53,10.8802641727,11.3451537821,10.5288222594
54,10.9316595125,11.3965491219,10.5802175992
55,10.9410529012,11.4059425106,10.5896109879
56,10.9410529012,11.4059425106,10.5896109879
57,10.9410529012,11.4059425106,10.5896109879
58,10.9410529012,11.4059425106,10.5896109879
59,10.9469858984,11.4240744803,10.5955439851
60,10.9469858984,11.4240744803,10.5955439851
61,10.9469858984,11.4240744803,10.5955439851
62,10.9845976947,11.4616862766,10.6331557814
63,11.0376916815,11.5147802634,10.6862497682
64,11.0376916815,11.5147802634,10.6862497682
65,11.2238366952,11.7009252771,10.8723947819
66,11.2506856097,11.7277741916,10.8992436964
67,11.2506856097,11.7277741916,10.8992436964
68,11.2749620446,11.7520506265,10.9235201313
69,11.2805752401,11.757663822,10.9291333268
70,11.2874107286,11.7644993105,10.9359688153
71,11.414387201,11.8914757829,11.0629452877
72,11.4734881764,11.9505767583,11.1220462631
73,11.4734881764,11.9505767583,11.1552690563
74,11.522001351,11.9990899329,11.2037822309
75,11.522001351,11.9990899329,11.2037822309
76,11.5295293326,11.9990899329,11.2113102125
77,11.5295293326,11.9990899329,11.2113102125
78,11.5295293326,11.9990899329,11.2113102125
79,11.5295293326,11.9990899329,11.2143117495
80,11.5344256629,12.0039862632,11.2192080798
81,11.5816152514,12.0511758517,11.2663976684
82,11.5816152514,12.0511758517,11.2663976684
83,11.5825637199,12.0521243202,11.2673461368
84,11.5978203239,12.0673809242,11.2826027408
85,11.5978203239,12.0673809242,11.2826027408
86,11.601337064,12.0708976644,11.2826027408
87,11.6037702754,12.0733308758,11.2850359522
88,11.6037702754,12.0733308758,11.2850359522
89,11.6037702754,12.0733308758,11.2850359522
90,11.6037702754,12.0733308758,11.2850359522
91,11.6931823618,12.1627429621,11.3744480386
92,11.6931823618,12.1627429621,11.3744480386
93,11.8798195266,12.3493801269,11.5610852034
94,11.8876670831,12.3572276834,11.5689327599
95,11.9575985313,12.4271591317,11.6388642081
96,12.1135632667,12.583123867,11.8018256409
97,12.1991510443,12.6687116446,11.8874134185
98,12.2425120805,12.7120726808,11.9307744547
99,12.2425120805,12.7120726808,11.9307744547
100,12.2606715857,12.7302321861,11.94893396
101,12.2880845598,12.7576451601,11.976346934
102,12.2880845598,12.7576451601,11.976346934
103,12.4680690579,12.9376296582,12.1563314321
104,12.4857982791,12.9553588794,12.1740606533
105,12.4857982791,12.9553588794,12.1740606533
106,12.4857982791,12.9553588794,12.1740606533
