Time(Iteration),CAB,CAB_original
0,2.07945170567,2.07945170567
1,3.83060951651,3.83060951651
2,5.51060242761,5.51060242761
3,7.2705856711,7.2705856711
4,8.97197057624,8.97197057624
5,10.4219987535,10.4219987535
6,11.8834250177,11.8834250177
7,13.1816141153,13.1816141153
8,14.5206705084,14.5206705084
9,15.6323277643,15.6323277643
10,16.4930677086,16.4930677086
11,17.4944910495,17.4944910495
12,18.2362665617,18.2362665617
13,18.8420176587,18.8420176587
14,19.684694625,19.684694625
15,20.4429412962,20.4429412962
16,20.8673730786,20.8673730786
17,21.6107356729,21.6107356729
18,22.285545467,22.285545467
19,22.999286594,22.999286594
20,23.6913893996,23.6913893996
21,24.2409266476,24.2409266476
22,24.8101343721,24.8101343721
23,25.4402723203,25.4402723203
24,25.8705504836,25.8705504836
25,26.3070823887,26.3070823887
26,26.8331316432,26.8331316432
27,27.2967922831,27.3009448217
28,27.7191912473,27.7233437859
29,27.9713479744,27.975500513
30,28.3930665112,28.3972190498
31,28.7242609298,28.742416625
32,29.2023376058,29.220493301
33,29.7251768275,29.7418978753
34,30.2212721288,30.2903952773
35,30.5688269811,30.6379501296
36,30.7943853775,30.8635085259
37,31.1374702187,31.2065933671
38,31.4266761869,31.4957993353
39,31.7863115238,31.8669910569
40,32.10711469,32.1886050476
41,32.3301350146,32.4116253723
42,32.5879946342,32.6694849918
43,32.8814961799,32.9792471163
44,33.0972407195,33.194991656
45,33.3305543125,33.4283052489
46,33.4985814884,33.587662112
47,33.8473567877,33.9480050163
48,34.1139860215,34.2345118247
49,34.3524683628,34.472994166
50,34.6642547049,34.7847805081
51,34.922970264,35.0327092398
52,35.2706362564,35.3803752322
53,35.4495931707,35.5593321465
54,35.7163739225,35.8571264118
55,35.9253311007,36.0184465194
56,36.268731563,36.4117772482
57,36.4567295895,36.5997752747
58,36.7210675246,36.8433917596
59,36.9170530528,37.1290155084
60,37.1308706011,37.3843861245
61,37.2290631811,37.5158822342
62,37.3023358178,37.6040603455
63,37.3931830101,37.7491724199
64,37.5308422687,37.8486481703
65,37.7658400161,38.1010881675
66,37.9449953498,38.2971431728
67,38.0408157483,38.3743030864
68,38.140005466,38.4911452079
69,38.2576208562,38.6537227535
70,38.4178887529,38.8211403201
71,38.4936814111,38.8969329783
72,38.5933701483,38.9753815909
73,38.690065202,39.0831300686
74,38.7471565854,39.1512640937
75,38.8355325267,39.2823674467
76,38.9800378668,39.4328174606
77,39.1233402034,39.6340920566
78,39.2130499191,39.7710384884
79,39.3001188275,39.8420206036
80,39.4159988125,40.0069809982
81,39.5346387004,40.07881853
82,39.6519767107,40.2171869031
83,39.726847265,40.298015434
84,39.8969524997,40.489566548
85,40.1058218286,40.700355999
86,40.2958019166,40.9221394085
87,40.3449522769,41.0227658581
88,40.3561108105,41.0604403013
89,40.5065367398,41.1989641151
90,40.5368442912,41.2555906831
91,40.6136958541,41.3096503964
92,40.7457391962,41.4456968026
93,40.8574577092,41.5509104012
94,40.9301414344,41.6182329929
95,40.9505946675,41.6384664339
96,41.0370827972,41.7586140402
97,41.1097139658,41.8601907713
98,41.1864483642,41.9461338103
99,41.2790113579,42.0374100045
100,41.3791992863,42.1716141362
101,41.563075889,42.3929515295
102,41.6225574786,42.4496179959
103,41.7804699447,42.619225894
104,41.8761217972,42.7249900172
105,41.9625836734,42.8225852629
106,42.0283203766,42.8817574459
107,42.0911596362,42.9547124054
108,42.1016405191,42.9742162478
109,42.3280385425,43.233396299
110,42.4262639353,43.3362082992
111,42.5281889966,43.4331074124
112,42.5740716607,43.4768948329
113,42.7007225457,43.6061570676
114,42.8149358808,43.7299586781
115,42.9153456831,43.8219664015
116,42.9938906025,43.8850207127
117,43.0652566116,43.9439215087
118,43.1100722278,43.9822247675
119,43.2159640605,44.0944304415
120,43.237622436,44.1114568519
121,43.2732676997,44.1446520094
122,43.3739907338,44.2144301616
123,43.4121021143,44.2317122827
124,43.4856225021,44.2948828689
125,43.5399791298,44.3406060641
126,43.5895182125,44.3871105424
127,43.6696488626,44.4717493329
128,43.7439304039,44.5509457443
129,43.8760084472,44.6953443881
130,43.931511416,44.750847357
131,43.9825027926,44.8354680203
132,44.0569108656,44.912869268
133,44.1680043433,45.0357497354
134,44.2709317241,45.1322196029
135,44.2885468694,45.1498347482
136,44.4141511689,45.2288422498
137,44.5168505783,45.3315416592
138,44.5794758104,45.3916928686
139,44.626369581,45.4385866392
140,44.766414883,45.5573027425
141,44.8244617444,45.6232178541
142,44.8709094714,45.6714125711
143,44.9033771974,45.6893326412
144,44.9607978142,45.7452983932
145,45.0439184944,45.8034058599
146,45.0772707755,45.8586908357
147,45.1444762569,45.9307209941
148,45.232995564,46.0286987554
149,45.2975906857,46.1150899067
150,45.3945192847,46.2134668969
151,45.4410686156,46.2899744746
152,45.5141928238,46.3595933836
153,45.5857643258,46.4139856708
154,45.6029833439,46.4312046889
155,45.7148999499,46.5292648622
156,45.7978274353,46.6079160075
157,45.8311622494,46.635003799
158,45.9011632746,46.7395029452
159,45.9401767133,46.7808667764
160,46.1311273907,46.9701285937
161,46.1704720346,47.0141047205
162,46.225034408,47.085366643
163,46.2919417305,47.1469100595
164,46.3951932608,47.2401099657
165,46.5161904293,47.3191936882
166,46.5801716878,47.3543636401
167,46.7057189058,47.4275549066
168,46.7529112312,47.4634726927
169,46.8248409935,47.5098731222
170,46.867043128,47.5731029906
171,46.9819023832,47.6843977585
172,47.0522815536,47.7273193598
173,47.1144329716,47.8020807177
174,47.1826736081,47.8636297849
175,47.2569217649,47.9260654436
176,47.3359105093,48.0037057377
177,47.3623364466,48.0302678476
178,47.3913110685,48.0602931892
179,47.4447626043,48.1131409325
180,47.5500546435,48.2215846796
181,47.5957306668,48.267260703
182,47.634788089,48.3063181251
183,47.7265921748,48.3962407728
184,47.7726539867,48.4498621771
185,47.9078539781,48.5756757216
186,48.0801203617,48.6830646232
187,48.1263984429,48.7375537359
188,48.1661388241,48.7745615374
189,48.1889418893,48.7915519842
190,48.2593901113,48.8563981177
191,48.3173120086,48.9185679428
192,48.3988751615,48.9974113336
193,48.4674013805,49.0431546989
194,48.6131835732,49.2040356573
195,48.6345951482,49.2269571189
196,48.7457085192,49.3324321652
197,48.7606397401,49.3473633861
198,48.7934589013,49.3796807533
199,48.8248133111,49.423863336
200,48.8558350857,49.4885681726
201,48.8943279756,49.5439011525
202,48.9511441272,49.6007173041
203,49.0379153619,49.6825127145
204,49.1401323269,49.7597537032
205,49.1515989762,49.7696613943
206,49.1541110476,49.7828166652
207,49.1879305378,49.8135470846
208,49.2396602863,49.8553161837
209,49.3297875202,49.9472400284
210,49.3753915126,49.9829598472
211,49.4471646068,50.0501505333
212,49.5937053963,50.1901827421
213,49.7097942366,50.3039752923
214,49.7723890667,50.3435610847
215,49.7803986781,50.3482160389
216,49.9053742803,50.4674157701
217,49.9513233063,50.5135427361
