Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.958105189132,0.968946156301,0.981210558316,,,,,,
1,0.941245795934,0.920853357344,0.964818235822,,,,,,
2,0.907491797602,0.876213190057,0.957575328894,,,,,,
3,0.894187929353,0.864375795229,0.939164134017,,,,,,
4,0.886259384058,0.854443069721,0.929689567285,,,,,,
5,0.873567979089,0.834599104504,0.904437689952,,,,,,
6,0.846956656294,0.817990494032,0.885723656903,,,,,,
7,0.829953008281,0.810017309655,0.869807686343,,,,,,
8,0.811844156685,0.80649805261,0.855327929634,,,,,,
9,0.787515786471,0.794449819127,0.811164316711,,,,,,
10,0.767745005109,0.777039485544,0.800143000814,,,,,,
11,0.756864278227,0.76983325559,0.796677208003,,,,,,
12,0.746580876366,0.753688650094,0.774121084696,,,,,,
13,0.743201313262,0.744478646282,0.769136168921,,,,,,
14,0.736648786747,0.738321877982,0.753071821504,,,,,,
15,0.716353082586,0.711274492821,0.722022994181,,,,,,
16,0.71168761261,0.710697205566,0.713733354078,,,,,,
17,0.705669022353,0.704828776061,0.700185968958,,,,,,
18,0.70203161228,0.693883387606,0.687140796321,,,,,,
19,0.6886322282,0.670249323731,0.658685863265,,,,,,
20,0.685719257069,0.669274923309,0.645288356115,,,,,,
21,0.681459646605,0.660872732567,0.640710835486,,,,,,
22,0.667040745398,0.651493796336,0.628533207294,,,,,,
23,0.651244146228,0.646448004744,0.627225546164,,,,,,
24,0.639222496509,0.637977877082,0.618697088622,,,,,,
25,0.63767567742,0.636696724483,0.613599999533,,,,,,
26,0.634776820245,0.63377203354,0.611841412742,,,,,,
27,0.623519721844,0.628855878233,0.606020365849,,,,,,
28,0.613372118842,0.61553055405,0.598982466294,,,,,,
29,0.607701067198,0.602467894383,0.588628365861,,,,,,
30,0.604095900599,0.598658991675,0.586165853975,,,,,,
31,0.603064484364,0.596985368476,0.584955127714,,,,,,
32,0.59582551837,0.58603509829,0.573263672215,,,,,,
33,0.587189236587,0.581788931863,0.569768941298,,,,,,
34,0.585809752784,0.576052222988,0.56966597995,,,,,,
35,0.58378882851,0.561115572811,0.561120805038,,,,,,
36,0.578231353296,0.554545964167,0.56006774124,,,,,,
37,0.575197353317,0.551430032609,0.559931509029,,,,,,
38,0.5716776722,0.549595023559,0.555782636897,,,,,,
39,0.5673834611,0.545496599106,0.551422476243,,,,,,
40,0.566890609357,0.545285129961,0.551286016644,,,,,,
41,0.566524192977,0.545439247609,0.551007132589,,,,,,
42,0.566000339197,0.545076026439,0.549872676125,,,,,,
43,0.564235659262,0.542415145805,0.544372353681,,,,,,
44,0.563527331962,0.5394768939,0.543401445681,,,,,,
45,0.560754409034,0.537652528197,0.535147859467,,,,,,
46,0.558518713538,0.535309751341,0.525520164587,,,,,,
47,0.55627951553,0.534194189848,0.523336246456,,,,,,
48,0.554946077147,0.528516468046,0.521966495526,,,,,,
49,0.553562659527,0.527025720194,0.519279519813,,,,,,
50,0.550932390559,0.525260868118,0.511869476488,,,,,,
51,0.550318858672,0.524596938689,0.510600272095,,,,,,
52,0.549285566796,0.520330228001,0.510463408043,,,,,,
53,0.548081522228,0.514804627656,0.508783668164,,,,,,
54,0.542703440293,0.508936901315,0.506324747817,,,,,,
55,0.541299059442,0.508212885151,0.505180480835,,,,,,
56,0.540493733681,0.507307815902,0.504765534989,,,,,,
57,0.540421680713,0.50653176859,0.504646296464,,,,,,
58,0.540409671722,0.506835550685,0.504668509705,,,,,,
59,0.539653832374,0.50714748949,0.50460051882,,,,,,
60,0.538150110853,0.505016048496,0.503944425198,,,,,,
61,0.516943313668,0.492267334877,0.492510709862,,,,,,
62,0.514190822252,0.48640002354,0.492346427781,,,,,,
63,0.513183913655,0.481262632396,0.492311060589,,,,,,
64,0.510353955956,0.479899669443,0.48954202187,,,,,,
65,0.508145731018,0.479114346086,0.487512910112,,,,,,
66,0.506213757827,0.479210827709,0.475067556099,,,,,,
67,0.505614075754,0.475953779182,0.474897358299,,,,,,
68,0.504455013465,0.472131068516,0.471389803712,,,,,,
69,0.504288394032,0.470618549936,0.469740340113,,,,,,
70,0.504409187181,0.470455592052,0.469149247517,,,,,,
71,0.502924861669,0.469276946431,0.46838412508,,,,,,
72,0.502194557271,0.467994944984,0.466906087139,,,,,,
73,0.498566546338,0.46780818526,0.462292860102,,,,,,
74,0.481355243828,0.450775567007,0.451117070011,,,,,,
75,0.461121528338,0.448644926275,0.448650780743,,,,,,
76,0.457460829151,0.44449845543,0.445355913771,,,,,,
77,0.456975593175,0.443818124105,0.444940894687,,,,,,
78,0.456639553838,0.443653287008,0.444578686185,,,,,,
79,0.456294269437,0.44336478278,0.443291763495,,,,,,
80,0.455919472677,0.442747407764,0.442810421681,,,,,,
81,0.453908848976,0.441845471583,0.440457952699,,,,,,
82,0.453848602734,0.441720938101,0.440497134355,,,,,,
83,0.452738041595,0.436488651611,0.437364256946,,,,,,
84,0.438555043109,0.435918782382,0.428096887652,,,,,,
85,0.438267827163,0.435731893251,0.420236919524,,,,,,
86,0.438284096478,0.435896589563,0.420312526766,,,,,,
87,0.435013649006,0.43190255348,0.417745130189,,,,,,
88,0.435047163066,0.432010559443,0.417893549504,,,,,,
89,0.430804673809,0.431946361684,0.41768147415,,,,,,
90,0.427177810349,0.427581803898,0.413623374733,,,,,,
91,0.419153527021,0.416678820902,0.398012715592,,,,,,
92,0.415262215452,0.405628205965,0.396803451508,,,,,,
93,0.412747904133,0.40059750466,0.395761632543,,,,,,
94,0.412365369217,0.400146759349,0.395294182286,,,,,,
95,0.410128641026,0.398563668225,0.393447619135,,,,,,
96,0.409049974976,0.39760511621,0.392489049429,,,,,,
97,0.405366104597,0.395211163222,0.387887117151,,,,,,
98,0.405094750142,0.394955411354,0.387773156058,,,,,,
99,0.404371083767,0.394778439663,0.387464694531,,,,,,
100,0.403492121446,0.393452145149,0.386252895183,,,,,,
101,0.403105522041,0.393308947445,0.385860586685,,,,,,
102,0.402694393436,0.393125692011,0.38581192864,,,,,,
103,0.402617925158,0.393095079916,0.38583513582,,,,,,
104,0.385255262558,0.381299365846,0.367331910976,,,,,,
105,0.383910149957,0.379746403775,0.366833578638,,,,,,
106,0.383641947161,0.379625760385,0.36687719772,,,,,,
107,0.382399438027,0.377467738286,0.366709289861,,,,,,
108,0.381345738808,0.376312404203,0.365677698929,,,,,,
109,0.376762193854,0.372867744374,0.364617328795,,,,,,
110,0.375269603982,0.370172503217,0.362711669015,,,,,,
111,0.372398217898,0.368494266239,0.360277304873,,,,,,
112,0.372546911492,0.368624275058,0.3603969572,,,,,,
113,0.372108206709,0.36816267879,0.359656959211,,,,,,
114,0.370556476267,0.365974014993,0.359520701026,,,,,,
115,0.369185815045,0.364631809919,0.358530015652,,,,,,
116,0.369097596944,0.364519287263,0.358284798747,,,,,,
117,0.368920281165,0.364436792026,0.358270503791,,,,,,
118,0.368545645427,0.363983091895,0.357910165765,,,,,,
119,0.368153095575,0.362371394015,0.357844802909,,,,,,
120,0.367598068893,0.362366096418,0.357748315319,,,,,,
121,0.363355246691,0.360688795578,0.35183041118,,,,,,
122,0.363166170605,0.359471530997,0.3515779167,,,,,,
123,0.36306704616,0.359410623902,0.350974595305,,,,,,
124,0.363194245815,0.359566994701,0.350990555684,,,,,,
125,0.362868752998,0.358898636803,0.350327906062,,,,,,
126,0.361884816587,0.359159716002,0.350552254046,,,,,,
127,0.361394338849,0.358347974222,0.349881794939,,,,,,
128,0.359284523935,0.354813130746,0.349670062256,,,,,,
129,0.359147311558,0.354846587907,0.349652144037,,,,,,
130,0.357400934336,0.353943636248,0.348085626077,,,,,,
131,0.356700452181,0.353454693287,0.347838591566,,,,,,
132,0.35672248495,0.353319815582,0.347595091064,,,,,,
133,0.34647704024,0.353656545362,0.344475345821,,,,,,
134,0.346007747788,0.353345006911,0.3441204283,,,,,,
135,0.345990095207,0.353293347175,0.344007506188,,,,,,
136,0.345544733832,0.352071579514,0.342949943434,,,,,,
137,0.344603392445,0.351512923002,0.342367329003,,,,,,
138,0.344130808438,0.351259961486,0.342178926942,,,,,,
139,0.343891931232,0.350785112636,0.341919109758,,,,,,
140,0.337970201657,0.347891806895,0.340302155369,,,,,,
141,0.338328267137,0.347541145781,0.339982486082,,,,,,
142,0.33826087356,0.347542924933,0.33993143143,,,,,,
143,0.337829297038,0.34735417604,0.339645874231,,,,,,
144,0.337560393169,0.34709242031,0.33950691928,,,,,,
145,0.336428330627,0.34639593136,0.338705378198,,,,,,
146,0.336392552797,0.345621939311,0.337749553817,,,,,,
147,0.335232410266,0.343165544629,0.337541964606,,,,,,
148,0.335067584342,0.343074753908,0.337358164542,,,,,,
149,0.334068834632,0.342584230266,0.337057493923,,,,,,
150,0.333422428315,0.341970174983,0.33645858525,,,,,,
151,0.331754993636,0.335636292847,0.33046687881,,,,,,
152,0.331660337167,0.334826291736,0.330464426292,,,,,,
153,0.331412189957,0.334072793837,0.329756705748,,,,,,
154,0.321630868506,0.324615855841,0.320481789843,,,,,,
155,0.321569440591,0.324608484206,0.320477714623,,,,,,
156,0.321618435606,0.324582064395,0.320374201757,,,,,,
157,0.318987023442,0.320749580621,0.317697727904,,,,,,
158,0.319008748013,0.320870504882,0.317716929359,,,,,,
159,0.316993305327,0.320831700313,0.317641194286,,,,,,
160,0.316686464618,0.320522894297,0.317180026959,,,,,,
161,0.316464224844,0.320221072575,0.316996117204,,,,,,
162,0.315958977167,0.320433739699,0.316121144633,,,,,,
163,0.315627477706,0.320181898848,0.315936233736,,,,,,
164,0.315371846379,0.319996315225,0.315838595701,,,,,,
165,0.315241113751,0.320052276731,0.315818918553,,,,,,
166,0.314895308517,0.319989624767,0.315739745388,,,,,,
167,0.315038610073,0.320275709559,0.315890373853,,,,,,
168,0.314681965333,0.319971123598,0.315528421651,,,,,,
169,0.314613101949,0.320047369526,0.315502270613,,,,,,
170,0.314596873837,0.320016420968,0.315529291329,,,,,,
171,0.313755596596,0.319666711672,0.31511201552,,,,,,
172,0.313849791496,0.319566787038,0.315021560658,,,,,,
173,0.313588880759,0.318479970271,0.314049290356,,,,,,
174,0.313916481898,0.318552905548,0.314092893706,,,,,,
175,0.312009656111,0.318255123154,0.314034213046,,,,,,
176,0.31199082283,0.318392937064,0.314043698193,,,,,,
177,0.311958348863,0.318335285348,0.314045179268,,,,,,
178,0.311819008276,0.318231041261,0.313850437241,,,,,,
179,0.311940690928,0.31839735342,0.313954260921,,,,,,
180,0.312189602702,0.318577614261,0.314062184958,,,,,,
181,0.307375892345,0.316815252558,0.312804010994,,,,,,
182,0.307484192163,0.316599286409,0.312614906842,,,,,,
183,0.307436289938,0.31629949449,0.312357964471,,,,,,
184,0.307566789411,0.31648478047,0.312515815701,,,,,,
185,0.307567065165,0.316488926158,0.312524069565,,,,,,
186,0.306061162969,0.314770723861,0.3111361136,,,,,,
187,0.305065890057,0.314228881097,0.31046200117,,,,,,
188,0.304684246942,0.313473325285,0.309932521805,,,,,,
189,0.304317958275,0.312999636019,0.309511865479,,,,,,
190,0.304317722638,0.31295760499,0.309460435007,,,,,,
191,0.303810679817,0.313163370485,0.309545416548,,,,,,
192,0.303749220805,0.313221465715,0.309577394093,,,,,,
193,0.303634970801,0.313150641198,0.309486441956,,,,,,
194,0.303781069061,0.313372736479,0.309681572208,,,,,,
195,0.303584284823,0.313280851219,0.30958722605,,,,,,
196,0.302815514249,0.312496744985,0.309297946444,,,,,,
197,0.302466235814,0.312179645576,0.308920521609,,,,,,
198,0.302432885143,0.312198845118,0.308890562315,,,,,,
199,0.302293403026,0.311954008005,0.308661390521,,,,,,
