Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.955407783198,0.959514583943,,,,,,
1,0.928982006874,0.932506733227,,,,,,
2,0.907602612308,0.906470242286,,,,,,
3,0.894949622174,0.892786149207,,,,,,
4,0.87388745503,0.875404772382,,,,,,
5,0.85332837769,0.865475640053,,,,,,
6,0.798658701929,0.849350427557,,,,,,
7,0.775655135733,0.840879851201,,,,,,
8,0.76332283519,0.806666764584,,,,,,
9,0.75743154534,0.780761211145,,,,,,
10,0.736395719341,0.754247379809,,,,,,
11,0.715800651812,0.736448907042,,,,,,
12,0.708853322217,0.727235145368,,,,,,
13,0.699202416714,0.724063470044,,,,,,
14,0.673299729083,0.712894422097,,,,,,
15,0.668835455894,0.703544759682,,,,,,
16,0.643652887026,0.690670308446,,,,,,
17,0.640865477422,0.686108481253,,,,,,
18,0.631430155217,0.680099536169,,,,,,
19,0.628860164712,0.673683567271,,,,,,
20,0.626409234989,0.669561725107,,,,,,
21,0.622426218744,0.666295209229,,,,,,
22,0.621564579261,0.664003878157,,,,,,
23,0.614780148328,0.662959544952,,,,,,
24,0.61022792598,0.660451554484,,,,,,
25,0.601705208549,0.650111569731,,,,,,
26,0.59914506162,0.64413101846,,,,,,
27,0.589527744435,0.642733041104,,,,,,
28,0.588178308448,0.633946330088,,,,,,
29,0.57666704982,0.625547352284,,,,,,
30,0.570877775352,0.607407477092,,,,,,
31,0.565461597977,0.603879676587,,,,,,
32,0.564406561664,0.596675893684,,,,,,
33,0.557743603388,0.576332984952,,,,,,
34,0.556926087403,0.572946033345,,,,,,
35,0.557285083222,0.569975989843,,,,,,
36,0.553847138862,0.568429214226,,,,,,
37,0.553229619375,0.563841601874,,,,,,
38,0.551655604231,0.561044147298,,,,,,
39,0.549164677976,0.559624120918,,,,,,
40,0.546250329038,0.558901865232,,,,,,
41,0.545434029981,0.557945225278,,,,,,
42,0.543168812345,0.553565612499,,,,,,
43,0.538123679441,0.546782291892,,,,,,
