Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.976570564017,0.983260711617,0.968597152463,,,,,,
1,0.936605001052,0.933599490822,0.91822799271,,,,,,
2,0.930405208413,0.90769866447,0.912860151021,,,,,,
3,0.910491670194,0.897854905653,0.890176409979,,,,,,
4,0.903450192429,0.856577110068,0.883093048354,,,,,,
5,0.880850360636,0.832424018491,0.860103282301,,,,,,
6,0.871937027374,0.813165351073,0.852509358505,,,,,,
7,0.859845616294,0.800780918144,0.840676327688,,,,,,
8,0.837113484486,0.791388323392,0.814300752557,,,,,,
9,0.832435803988,0.790662551325,0.810502740531,,,,,,
10,0.825980321437,0.766465667019,0.804255730966,,,,,,
11,0.809598891812,0.751939848266,0.79103752205,,,,,,
12,0.745941944633,0.722414778396,0.734418860971,,,,,,
13,0.72308622519,0.707082133688,0.715375439965,,,,,,
14,0.710232962382,0.691740071431,0.699275880017,,,,,,
15,0.703799702482,0.679292860423,0.694011683245,,,,,,
16,0.676698646189,0.654351185638,0.666545608267,,,,,,
17,0.664845088538,0.64091947956,0.651305982082,,,,,,
18,0.658805046138,0.636566486102,0.646053083554,,,,,,
19,0.633324532532,0.61649647146,0.620154152281,,,,,,
20,0.619000220757,0.612011675027,0.606650022358,,,,,,
21,0.605749703373,0.591549259856,0.593962673574,,,,,,
22,0.597363035394,0.565220848803,0.585686599478,,,,,,
23,0.594270991228,0.563859043498,0.582542491687,,,,,,
24,0.591767646001,0.553494070961,0.580181734262,,,,,,
25,0.587548986184,0.547799477947,0.575274607025,,,,,,
26,0.583654945954,0.543301543409,0.571536170992,,,,,,
27,0.569227845716,0.531150599459,0.564202024985,,,,,,
28,0.56580392123,0.518991274883,0.561864859552,,,,,,
29,0.521808258643,0.509775819957,0.527943416402,,,,,,
30,0.506101271572,0.501570041856,0.512155920918,,,,,,
31,0.505438502186,0.498031485456,0.511529602189,,,,,,
32,0.499009659496,0.497680819534,0.505681678183,,,,,,
33,0.485442384658,0.476795651324,0.492899956249,,,,,,
34,0.480839953845,0.47358918661,0.488110969267,,,,,,
35,0.467424065171,0.46958741721,0.474647937594,,,,,,
36,0.461767736344,0.467581798727,0.460039047365,,,,,,
37,0.454610701177,0.453416279408,0.454366698595,,,,,,
38,0.447917141924,0.446995101238,0.44789543345,,,,,,
39,0.444086769782,0.442331395864,0.444222413121,,,,,,
40,0.442107026011,0.442027889728,0.44244509449,,,,,,
41,0.437761150327,0.441508243154,0.437839440267,,,,,,
42,0.431210758544,0.43820583161,0.431288543816,,,,,,
