Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.956127341291,0.956127341291,,,,,,
1,0.929455525718,0.929455525718,,,,,,
2,0.899421382537,0.899421382537,,,,,,
3,0.87675020392,0.87675020392,,,,,,
4,0.857367658205,0.857367658205,,,,,,
5,0.824040583978,0.824040583978,,,,,,
6,0.794274459974,0.794274459974,,,,,,
7,0.775394732899,0.775394732899,,,,,,
8,0.758890621091,0.758890621091,,,,,,
9,0.731656119733,0.731656119733,,,,,,
10,0.701350264056,0.701350264056,,,,,,
11,0.686681039268,0.686681039268,,,,,,
12,0.664532794774,0.664532794774,,,,,,
13,0.647367552807,0.647367552807,,,,,,
14,0.632676445725,0.632676445725,,,,,,
15,0.618555333178,0.618555333178,,,,,,
16,0.60101598628,0.60101598628,,,,,,
17,0.589109692328,0.589109692328,,,,,,
18,0.576802572674,0.576802572674,,,,,,
19,0.552539660942,0.552539660942,,,,,,
20,0.541237303421,0.541237303421,,,,,,
21,0.531899194125,0.531899194125,,,,,,
22,0.518199797735,0.518199797735,,,,,,
23,0.506097549982,0.506097549982,,,,,,
24,0.499041387324,0.499041387324,,,,,,
25,0.492694366741,0.492694366741,,,,,,
26,0.486416742256,0.486416742256,,,,,,
27,0.480826563973,0.480826563973,,,,,,
28,0.472323911386,0.472323911386,,,,,,
29,0.470053813424,0.470053813424,,,,,,
30,0.465219253669,0.465219253669,,,,,,
31,0.458990220624,0.458990220624,,,,,,
32,0.453814833099,0.453814833099,,,,,,
33,0.450530492903,0.450530492903,,,,,,
34,0.44707690574,0.44707690574,,,,,,
35,0.443991375959,0.443991375959,,,,,,
36,0.436783921945,0.436783921945,,,,,,
37,0.430375028779,0.430375028779,,,,,,
38,0.425839417393,0.425839417393,,,,,,
39,0.419103537789,0.419103537789,,,,,,
40,0.415881972756,0.415881972756,,,,,,
41,0.41483690952,0.41483690952,,,,,,
42,0.410614752844,0.410614752844,,,,,,
43,0.409211095421,0.409211095421,,,,,,
44,0.405459012718,0.405459012718,,,,,,
45,0.400311656754,0.400311656754,,,,,,
46,0.397117179336,0.397117179336,,,,,,
47,0.39028517383,0.39028517383,,,,,,
48,0.387166518677,0.387166518677,,,,,,
49,0.385642345264,0.385642345264,,,,,,
50,0.375639952305,0.375639952305,,,,,,
51,0.372792487424,0.372792487424,,,,,,
52,0.370863290506,0.370863290506,,,,,,
53,0.370517444245,0.370517444245,,,,,,
54,0.368117712999,0.368117712999,,,,,,
55,0.366368244002,0.366368244002,,,,,,
56,0.364077427238,0.364077427238,,,,,,
57,0.362693859109,0.362693859109,,,,,,
58,0.361345895621,0.361345895621,,,,,,
59,0.355294332164,0.355294332164,,,,,,
60,0.351096927928,0.351096927928,,,,,,
61,0.346827266613,0.346827266613,,,,,,
62,0.345361810616,0.345361810616,,,,,,
63,0.344376216349,0.344376216349,,,,,,
64,0.338436886714,0.338436886714,,,,,,
65,0.336854376523,0.336854376523,,,,,,
66,0.335001969737,0.335001969737,,,,,,
67,0.332719193842,0.332719193842,,,,,,
68,0.329792467782,0.329792467782,,,,,,
69,0.326634555574,0.326634555574,,,,,,
70,0.324141191183,0.324141191183,,,,,,
71,0.32228046163,0.32228046163,,,,,,
72,0.320693880734,0.320693880734,,,,,,
73,0.319514886955,0.319514886955,,,,,,
74,0.31676617623,0.31676617623,,,,,,
75,0.314630672774,0.314630672774,,,,,,
76,0.312859617828,0.312859617828,,,,,,
77,0.311231977746,0.311231977746,,,,,,
