Time(Iteration),CAB,CAB_original,LinUCB
0,7.44866389704,7.44866389704,7.44866389704
1,11.9606381401,11.9606381401,12.2615855201
2,17.2174235924,17.2174235924,16.585722093
3,20.9317105356,20.9317105356,19.6145230326
4,24.9842903563,24.6366426238,23.5997548108
5,27.6487352017,26.7129516687,25.9258937509
6,30.1068489964,28.9435012141,27.7587329338
7,31.4723463705,30.0040774028,28.9242993389
8,33.6910120059,32.3402111171,31.128215637
9,35.1110170012,33.5796814676,32.7767200506
10,36.3992931397,34.3942823293,34.2827037849
11,37.3753684425,35.296923083,35.4209063841
12,38.7835760116,36.6939299561,37.1178120996
13,39.6030650709,37.8101976597,37.8408038346
14,40.8959276202,38.7703496518,38.5988946278
15,41.5172244361,39.5370169206,39.0806139619
16,42.1153578973,40.1300012179,39.6560810044
17,42.6325341579,41.1309704884,40.4287315122
18,43.2529447728,41.8012231165,40.7302630341
19,43.4155409838,42.1786620561,40.9953704418
20,43.8506414126,42.9585270783,41.9138545226
21,44.7844066241,43.5362337935,42.4915612378
22,45.3457452414,44.1857140549,42.9902170219
23,45.8413797664,44.7587288295,43.4033525412
24,46.4441296902,45.3771254286,43.9390784216
25,46.9449537876,46.0055406831,44.3834694831
26,47.2870679699,46.3482523598,44.7185203797
27,47.7628954625,46.8901256595,45.2211759092
28,48.2511956532,47.2797301118,45.658046367
29,48.4658478792,47.3839421997,46.0115862202
30,48.8051470768,47.7144540935,46.4548493775
31,49.0901830368,48.1261495471,46.7133428295
32,49.4797234362,48.5156899465,47.1028832289
33,49.6727375188,48.6928130502,47.2206269234
34,49.7888559926,48.7821014092,47.4815014855
35,50.0290979687,48.9243316875,47.688415024
36,50.2430388894,49.2571994392,48.010307895
37,50.5303722522,49.687421968,48.4583890392
38,50.7623661866,49.9718191632,48.6502706459
39,50.8780257047,50.0632844966,48.7764943957
40,51.0587886994,50.256680032,49.1338637182
41,51.3660893972,50.6884434272,49.4313418887
42,51.7109796173,50.954155043,49.7446584993
