Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,CAB_cbjCoTheta,CAB_cbijCoTheta,,,,,,
0,0.97433763134,0.9606121025,0.9606121025,0.960670157008,0.9606121025,0.9606121025,,,,,,
1,0.936291015385,0.930289686173,0.918509720856,0.926744580519,0.925090425201,0.924772458975,,,,,,
2,0.924201083533,0.909031709193,0.893249791216,0.904389874203,0.89850726646,0.899565829786,,,,,,
3,0.901832027357,0.877939790544,0.851267122227,0.881119109198,0.867070308803,0.867177947729,,,,,,
4,0.870643661818,0.852440912791,0.817394662865,0.86191111222,0.840827076159,0.836097577246,,,,,,
5,0.834969692119,0.8293334782,0.788831466911,0.832558761783,0.807421522244,0.807099059824,,,,,,
6,0.817266297489,0.797837833041,0.76880852175,0.804529409303,0.790282745115,0.783844497705,,,,,,
7,0.804417357233,0.788415429479,0.758030050831,0.789635561137,0.767015036944,0.760044352655,,,,,,
8,0.785834067262,0.77212176237,0.744619665626,0.775809637983,0.749120014027,0.742651307636,,,,,,
9,0.765084740684,0.755201909551,0.724940695053,0.753609432421,0.732938692876,0.72530178723,,,,,,
10,0.751435858433,0.744495517888,0.704967314639,0.741912792317,0.720533621209,0.705201725177,,,,,,
11,0.741441752157,0.734424103715,0.695820534845,0.731550505251,0.706554245162,0.696059137929,,,,,,
12,0.715697509627,0.70533666649,0.678421509084,0.708831763198,0.684599315242,0.673174536062,,,,,,
13,0.689632310372,0.681582751025,0.657647966045,0.681620196884,0.661649265942,0.646991801072,,,,,,
14,0.669259005559,0.658542653844,0.637674572184,0.663896909541,0.643612269903,0.625454744815,,,,,,
15,0.648360468401,0.642514707073,0.615721036754,0.645562108635,0.628857949851,0.606450791069,,,,,,
16,0.64148965342,0.637466335144,0.602421048053,0.633971552894,0.619502474143,0.596350524609,,,,,,
17,0.625165748436,0.624066278022,0.593073601557,0.614923662169,0.602534003087,0.582588776203,,,,,,
18,0.612876933221,0.613336133893,0.589372812533,0.603685961556,0.597028644783,0.575930900196,,,,,,
19,0.606325634946,0.606414942679,0.578519564557,0.590693325817,0.592045237764,0.568198457464,,,,,,
20,0.59517588619,0.596512684028,0.569107992985,0.578794280476,0.584861452406,0.558480087279,,,,,,
21,0.585682065859,0.586211661527,0.561737613837,0.565028983165,0.575323902894,0.550755269783,,,,,,
22,0.574058522786,0.573346697592,0.547292760826,0.553565441345,0.564203958358,0.535617354193,,,,,,
23,0.567321741594,0.565850054824,0.54271571843,0.543367828362,0.556243028939,0.529257972402,,,,,,
24,0.55894759496,0.559529906275,0.535664571276,0.533234538615,0.546525539116,0.522183153807,,,,,,
25,0.5521419899,0.550617882476,0.531870566764,0.526055378881,0.53903523423,0.51607158896,,,,,,
26,0.544625129474,0.544925016279,0.522364452452,0.517750324827,0.531927114812,0.5096053207,,,,,,
27,0.541807577811,0.538294411095,0.513035832446,0.513070970203,0.525565770993,0.503461962707,,,,,,
28,0.538052800458,0.532814337215,0.507656168147,0.507203671409,0.520328595971,0.497374579984,,,,,,
29,0.532494320702,0.527048967583,0.499830009398,0.502303075962,0.516295007805,0.493608659304,,,,,,
30,0.528202731221,0.521389146862,0.493750730577,0.498742186156,0.512331264277,0.489979822501,,,,,,
31,0.524896236879,0.515660858071,0.487988004807,0.489754032357,0.508256870742,0.482193845077,,,,,,
32,0.518269763341,0.508664496342,0.482730454293,0.483583380487,0.496505517614,0.471634878515,,,,,,
33,0.513884976819,0.505178702418,0.480605079876,0.479320620868,0.493417777713,0.468742177467,,,,,,
34,0.505741351241,0.495141579375,0.475739926483,0.473520442584,0.489368334378,0.465535610925,,,,,,
35,0.501833820758,0.487274700877,0.472087505656,0.467460476347,0.484297748634,0.461701975034,,,,,,
36,0.499564422657,0.483078995726,0.470259668102,0.462486506554,0.482895996345,0.460322986714,,,,,,
37,0.492985092812,0.478048871253,0.466023089699,0.455035787401,0.477194801945,0.454774867334,,,,,,
38,0.487550234132,0.471402313359,0.462835244469,0.453168092933,0.46894640288,0.450835705375,,,,,,
39,0.484780346889,0.468435148143,0.458993358869,0.449117117091,0.462364507068,0.447396952603,,,,,,
40,0.473054816315,0.458072502563,0.455296653127,0.440736209137,0.451397956048,0.43495137421,,,,,,
41,0.467599976507,0.454398725546,0.449823829207,0.437122695829,0.448554389772,0.430048889691,,,,,,
42,0.465785111335,0.445895178784,0.447770703731,0.432193188921,0.441550992858,0.426493796359,,,,,,
43,0.456842912404,0.43712235653,0.437021075647,0.423309412856,0.433833887757,0.419810411927,,,,,,
44,0.454466323584,0.435862101319,0.434758359721,0.419599127745,0.428339781263,0.414569422289,,,,,,
45,0.452113953063,0.432523202842,0.431969643521,0.412876186828,0.425322634042,0.411921236763,,,,,,
46,0.449845949382,0.431141591729,0.430628309232,0.409145118967,0.423441414743,0.409894656571,,,,,,
47,0.44673415765,0.428921782524,0.427481092368,0.405092655649,0.419605364705,0.403565234179,,,,,,
48,0.4434619248,0.422663095994,0.422226778231,0.404017665837,0.416959656525,0.399926323063,,,,,,
49,0.441228442,0.420906246047,0.419273599295,0.402212602978,0.414606628106,0.397144107064,,,,,,
50,0.439354532881,0.418661422699,0.417309459198,0.399509316187,0.412698444836,0.395031415678,,,,,,
51,0.436283766829,0.414656039469,0.412441204875,0.396884784925,0.406923863236,0.391705836567,,,,,,
52,0.434284692726,0.406191601645,0.408659530849,0.395627998535,0.403678759937,0.389330207421,,,,,,
53,0.431212350982,0.401184665258,0.407317299488,0.394375386011,0.398987068083,0.386936173798,,,,,,
54,0.428681603746,0.398541454912,0.405209214446,0.391944004286,0.396304013094,0.384756315281,,,,,,
55,0.427575090239,0.396909111084,0.403115068691,0.389114912095,0.392802597017,0.383395168846,,,,,,
56,0.425859486997,0.396203997473,0.401484964273,0.385759948688,0.391766761219,0.381975685688,,,,,,
57,0.423632713821,0.393215859189,0.398642237972,0.382086489973,0.390148746116,0.380213822288,,,,,,
58,0.418800228773,0.387921935774,0.396278273635,0.379934218467,0.386739998247,0.376511086678,,,,,,
59,0.417392443375,0.386462017762,0.395524773437,0.378609806412,0.384768246698,0.375518917615,,,,,,
60,0.413910116998,0.382859367051,0.385079399632,0.374320374579,0.38014115053,0.370439523812,,,,,,
61,0.409987133866,0.378047768155,0.38081248231,0.368839897842,0.375741795358,0.364824274347,,,,,,
62,0.403061809293,0.371885298967,0.376568606747,0.364836357736,0.370400983725,0.359320719382,,,,,,
63,0.397395798959,0.365537896658,0.36460649546,0.357563298412,0.360940593545,0.355145748185,,,,,,
64,0.395182379155,0.36206101722,0.358050217631,0.35344113201,0.359552515968,0.348002862218,,,,,,
65,0.393543664525,0.359856094587,0.351587174322,0.351169740553,0.358771427427,0.344707118534,,,,,,
66,0.391432686721,0.358873892234,0.349143245991,0.350188540997,0.359629724614,0.345429776926,,,,,,
67,0.389232761627,0.356693110073,0.348398262489,0.348187177305,0.356092583422,0.343413316827,,,,,,
68,0.386740134145,0.353200383415,0.344800479315,0.34646003127,0.352949762612,0.340845311242,,,,,,
69,0.385397026567,0.350309508926,0.342176272046,0.343271585027,0.350930199436,0.338981345356,,,,,,
70,0.383761252823,0.345606772241,0.335044513143,0.341901220384,0.345945831539,0.334221340044,,,,,,
71,0.382333590571,0.3440626119,0.333030684993,0.339255405807,0.342065875051,0.331741933716,,,,,,
72,0.381595568516,0.343314387332,0.332243352645,0.337695518447,0.341920234648,0.330959958073,,,,,,
73,0.378169501305,0.340995114747,0.328445833216,0.333360435647,0.338484973528,0.327784693283,,,,,,
74,0.371903773633,0.336801985209,0.325400882649,0.330986533394,0.336169359932,0.325040319636,,,,,,
75,0.368558261508,0.333641105259,0.32219205252,0.330588987869,0.332428451838,0.321833638996,,,,,,
76,0.365351258346,0.327756806089,0.318998356458,0.328617578347,0.331337749058,0.320350026645,,,,,,
77,0.364257306552,0.327133448694,0.318449740333,0.326319225566,0.33143078631,0.319990001429,,,,,,
78,0.361484043049,0.325505034919,0.31607987532,0.324014937441,0.329126565165,0.317991632469,,,,,,
79,0.357123504162,0.323017238334,0.312653131068,0.321371314643,0.326985415062,0.315977379188,,,,,,
80,0.355743306834,0.316979256202,0.309698028858,0.318160162443,0.323934168933,0.312026978765,,,,,,
81,0.354402188733,0.315694373241,0.308945066924,0.31567420194,0.322413272774,0.309092438698,,,,,,
