Time(Iteration),LinUCB_new,LinUCB
94,69.2660794214,78.865687381
95,69.2873167005,78.8870529219
96,69.3883145271,79.0113110705
97,69.4771209799,79.015065653
98,69.4989912393,79.034673589
99,69.5676068916,79.0504055576
100,69.5733988901,79.0504055576
101,69.5733988901,79.0815800375
102,69.6259571874,79.1061816026
103,69.6736416546,79.1518370089
104,69.70573888,79.1819739493
105,69.7398395201,79.4243377561
106,69.7932132564,79.4243377561
107,69.8620626178,79.4808455695
108,69.8620626178,79.4808455695
109,69.9326506649,79.5514336167
110,69.9329850464,79.574667987
111,69.954144334,79.5935987593
112,69.9848058908,79.6242603161
113,69.999020525,79.7652419403
114,70.02298341,79.7828584861
115,70.1460379154,79.875774686
116,70.2573316062,79.9299821977
117,70.2722582115,79.944908803
118,70.3441506336,79.9604232411
119,70.3449514594,80.0037582518
120,70.3832271414,80.0420339338
121,70.3854042093,80.0481560854
122,70.4022805208,80.057143414
123,70.4339311821,80.0659611725
124,70.4699472655,80.1019772558
125,70.5312023171,80.1608993505
126,70.5614045698,80.1608993505
127,70.5690927428,80.1685875236
128,70.5805158745,80.1778938498
129,70.6430003643,80.257948454
130,70.7083644802,80.2608654591
131,70.7083644802,80.2608654591
132,70.7578478857,80.2608654591
133,70.7853188112,80.3120521392
134,70.7915274361,80.3120521392
135,70.8079741472,80.4013255135
136,70.8104215521,80.4013255135
137,70.8232489069,80.4228200327
138,70.8350130083,80.5408050831
139,70.9095433037,80.5566207822
140,70.9095433037,80.5566207822
141,71.0149423328,80.6317741515
142,71.0149423328,80.6317741515
143,71.0164071493,80.6332389681
144,71.0308975542,80.6489596406
145,71.0682529993,80.6712038115
146,71.0682529993,80.6712038115
147,71.0842222222,80.6871730344
148,71.0842222222,80.6871730344
149,71.0983303824,80.7036330274
150,71.0983303824,80.7036330274
151,71.1136373778,80.7036330274
152,71.153862187,80.7668602884
153,71.1801647009,80.7748360614
154,71.2029984251,80.8269690062
155,71.2143945387,80.8673350866
156,71.237958594,80.8908991419
157,71.3158002244,80.9210297403
158,71.3224582635,80.9276877794
159,71.3224582635,81.0138984639
160,71.333565343,81.0150743599
161,71.3763582283,81.0479920838
162,71.3797005315,81.0513343869
163,71.4393779333,81.1123081236
164,71.4409621145,81.1269015599
165,71.4409621145,81.1269015599
166,71.4507109999,81.1366504454
167,71.491147794,81.1770872395
168,71.491147794,81.1770872395
169,71.5058035275,81.1788986264
170,71.5058035275,81.262971918
171,71.5169209973,81.2740893877
172,71.5266049818,81.338446905
173,71.5789710662,81.3908129893
174,71.5993631317,81.3949788609
175,71.6002719747,81.4009774572
176,71.6339411611,81.4052578689
177,71.6523550448,81.4218958771
178,71.755056259,81.4245604092
179,71.755056259,81.4326311155
180,71.8064501668,81.4777606946
181,71.831473751,81.4838590201
182,71.8478148019,81.5627337144
183,71.8589122048,81.5738311172
184,71.8589122048,81.5738311172
185,71.8589122048,81.5857998273
186,71.8662065319,81.5930941544
187,71.8797415932,81.5930941544
188,71.8872113976,81.5961094873
189,71.8933172233,81.6201201771
190,71.9020965548,81.6396215386
191,71.9218904915,81.6454835106
192,71.9233128415,81.6454835106
193,71.9244254706,81.6465961398
194,71.9286424105,81.6631932517
195,71.9286424105,81.6631932517
196,71.9356048592,81.6842382845
197,71.9682609549,81.7168943801
198,71.9770543192,81.811518296
199,71.9813826861,81.8202277928
