Time(Iteration),CAB,CAB_original,LinUCB
0,7.75320089298,7.75320089298,7.75320089298
1,14.6965718181,13.7632715811,13.2586420429
2,17.90373715,19.3277237497,18.5154460377
3,21.5932309048,23.6995432917,22.8065061745
4,24.7042049513,28.1017940516,26.7687375576
5,27.4869474061,30.9030350378,30.0421061901
6,30.2723227023,33.431380327,33.189527476
7,32.9072360273,35.5015982794,35.2818614061
8,35.5482797483,37.1855143175,37.2449174507
9,38.1797198903,39.8944144895,39.8827329405
10,40.0777897841,42.2078104202,42.2984944114
11,42.7686621253,43.7274906478,44.2450833044
12,45.417700689,45.4420049855,46.5981073862
13,47.2789552897,46.5664937452,47.9881764387
