Time(Iteration),CAB_originalCoTheta,CAB_true_decreaseCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.977083702562,0.968032553725,0.968032553725,0.967931496439,,,,,,
