Time(Iteration),CAB_original
0,6.50598009723
1,11.6162408137
2,16.3911743595
3,20.3785429282
4,23.5097318746
5,26.3327067308
6,29.8699140768
7,31.2077425454
8,32.1724914467
9,33.1301973845
10,34.5764304307
11,35.8159349518
12,37.0859520352
13,37.9604806733
14,39.007782316
15,39.6932840739
16,40.2193864468
17,41.5226573563
18,41.9934085444
19,43.014343184
20,43.4900388251
21,43.7405791621
22,44.2023397589
23,45.0275657837
24,45.4483504164
25,45.7708937758
26,46.4416058572
27,46.6727982543
28,47.2803165018
29,47.693068117
30,48.0663292042
31,48.3605804648
32,48.6797660611
33,49.0504765412
34,49.6026156949
35,50.0243025743
36,50.4950074367
37,50.5978892771
38,51.0362321074
39,51.2950154541
40,51.4840531814
41,51.9179795562
42,52.3312774397
43,52.5969975315
44,52.8653587988
45,53.0787898531
46,53.2496453344
47,53.462711246
48,53.6147738653
49,53.6723018084
50,53.8978877704
51,53.9861385471
52,54.2783182018
53,54.5940292537
54,54.7131361168
55,54.7610376511
56,55.2768577558
57,55.4430250663
58,55.8463304697
59,56.0819564266
60,56.1872226745
61,56.3060209807
62,56.4034225856
63,56.6257425786
64,56.7412581593
65,56.8708085381
66,56.9444054651
67,57.016601635
68,57.1548904072
69,57.2279825302
70,57.2791628226
71,57.605687485
72,57.6264597964
73,57.6844477141
74,57.6950952896
75,57.8161290543
76,58.2291623221
77,58.3568813393
78,58.4826764693
79,58.716976007
80,59.1344169033
81,59.1384905665
82,59.1920544692
83,59.2656247368
84,59.3403713111
85,59.3523852675
86,59.3671296828
87,59.4023340292
88,59.4364427679
89,59.5555807395
90,59.6516230295
91,59.7580544228
92,59.8265273144
93,59.8914346405
94,59.9024840896
95,59.9253296653
96,59.930640072
97,60.0392752904
98,60.0426634023
99,60.0673666521
100,60.0920886738
101,60.1434272743
102,60.2174415199
103,60.2174415199
104,60.2371910086
105,60.3578488083
106,60.4330499436
107,60.5776672666
108,60.5856744985
109,60.6241382423
110,60.6523567571
111,60.6831296887
112,60.6868870877
113,60.7474545926
114,60.7563157316
115,60.833579186
116,60.9203562329
117,60.9642083124
118,60.9797655071
119,61.0338153388
120,61.0731448228
121,61.0731448228
122,61.1033351873
123,61.1314128678
124,61.1718467237
125,61.2159226831
