Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.98018081578,0.96994771492,,,,,,
1,0.959973014722,0.955892329351,,,,,,
2,0.92732541288,0.93904678054,,,,,,
3,0.903829439966,0.910138361527,,,,,,
4,0.882014472041,0.885401652106,,,,,,
5,0.858069804589,0.851195775186,,,,,,
6,0.831720356135,0.826243102555,,,,,,
7,0.80718812374,0.798937630086,,,,,,
8,0.787881910825,0.781145035556,,,,,,
9,0.762259486084,0.757479110953,,,,,,
10,0.745418928692,0.738870810507,,,,,,
11,0.733983971405,0.725120517004,,,,,,
12,0.722853990051,0.710256857285,,,,,,
13,0.704227644755,0.693994173722,,,,,,
14,0.686650987026,0.673405793047,,,,,,
15,0.675168747133,0.658628528096,,,,,,
16,0.666676459645,0.646042016262,,,,,,
17,0.653486988232,0.636185013395,,,,,,
18,0.642064665331,0.624771539858,,,,,,
19,0.626274606761,0.603873151376,,,,,,
20,0.621582608419,0.598381390101,,,,,,
21,0.607982548852,0.586068292475,,,,,,
22,0.597085161592,0.573839574101,,,,,,
23,0.592048158952,0.566123920489,,,,,,
24,0.585526289318,0.556867391249,,,,,,
25,0.574005768795,0.549236146552,,,,,,
26,0.562788052046,0.538361512595,,,,,,
27,0.549373780578,0.526552743095,,,,,,
28,0.538976023663,0.520381459699,,,,,,
29,0.533694777149,0.513615593227,,,,,,
30,0.517544146255,0.498437957456,,,,,,
31,0.510097314479,0.492847042338,,,,,,
32,0.496204225878,0.483060746589,,,,,,
33,0.489138076814,0.476070609181,,,,,,
34,0.481712230665,0.472333613029,,,,,,
35,0.472351435617,0.465657200782,,,,,,
36,0.46757688175,0.460712377255,,,,,,
37,0.461434888643,0.458916065995,,,,,,
38,0.455387569396,0.448808984346,,,,,,
39,0.453449143319,0.446083547381,,,,,,
40,0.442827374419,0.434158167274,,,,,,
41,0.437199268304,0.431401280759,,,,,,
42,0.432216790978,0.424497215376,,,,,,
43,0.427940946867,0.418048850697,,,,,,
44,0.417533252286,0.407592174938,,,,,,
45,0.413096870906,0.404002938224,,,,,,
46,0.409934982542,0.399012593819,,,,,,
47,0.406463696987,0.396936010157,,,,,,
48,0.402355257501,0.393127574727,,,,,,
49,0.398736013465,0.389637534988,,,,,,
50,0.396184658975,0.384447182462,,,,,,
51,0.384597212261,0.377846494104,,,,,,
52,0.380724400717,0.374629779722,,,,,,
53,0.377496280847,0.369338348325,,,,,,
54,0.373550463421,0.367441824638,,,,,,
55,0.370335218266,0.362254889084,,,,,,
56,0.367862470004,0.358835320961,,,,,,
57,0.361876820983,0.354950499866,,,,,,
58,0.357719545458,0.352025991894,,,,,,
59,0.351011384585,0.3471957406,,,,,,
60,0.344865115308,0.344405990873,,,,,,
61,0.343523978807,0.343440044827,,,,,,
62,0.337483152501,0.335009508596,,,,,,
63,0.331996998323,0.330608380636,,,,,,
