Time(Iteration),CAB,CAB_original
0,6.39830585725,5.64751301932
1,12.3048991841,9.3950848566
2,18.2251508797,13.4400817259
3,21.0494832169,15.7142207569
4,24.1687757868,18.3453208224
5,26.5690982999,19.4947075143
6,28.6582024969,21.4515685828
7,30.3632679341,23.5016166781
8,31.3484208319,24.4378533921
9,32.4637825246,25.7385338138
10,33.6092836033,27.1694071336
11,35.4485682395,28.7058214206
12,37.1352839186,30.2625776751
13,38.6941625236,31.8987770232
14,39.2950038259,32.4365633353
15,40.1777369362,33.4073126953
16,40.5955619907,34.4561945088
17,41.2125454936,34.6741518394
18,41.4374342875,35.3818566603
19,41.5587124965,35.5172059125
20,41.933544908,36.4043328257
21,42.5055332971,36.848893713
22,42.9124102793,37.2875534324
23,43.2824708165,37.6029718181
24,43.5394186005,37.8484013506
25,44.0890746748,38.0723241628
26,44.2917312477,38.2212961039
27,44.7374888034,38.5374259254
28,44.8316919749,38.9087429022
29,45.2331795362,39.3592084024
30,45.7721236946,39.9107412532
31,46.2171953501,40.1275443616
32,46.5644281295,40.3646701991
33,46.9029405329,40.74771148
34,47.161660687,41.1256541874
35,47.6003716602,41.3979941222
36,47.7780580842,41.737934576
37,47.8912139377,42.0124295495
38,48.0761459798,43.0636467753
39,48.3029094207,43.2626600818
40,48.3596541709,43.5124911893
41,48.5240659065,43.8298564067
42,48.7575571242,44.2818306276
43,48.7901983414,44.3818157887
44,48.8624723451,44.5464490863
45,49.0368850304,44.6507996982
46,49.0743546746,45.0730470509
47,49.2665262196,45.3648649875
48,49.3262954463,45.6281001851
49,49.4109006835,45.8553772702
50,49.5459923564,46.1572819225
51,49.6261047009,46.1993621356
52,49.915735906,46.4822464031
53,49.9232936647,46.6219777619
54,50.0659704024,46.8916266351
55,50.2310411256,47.2065292145
56,50.4173157317,47.3563669231
57,50.4405322375,47.3771076123
58,50.5926388841,47.4496783497
59,50.6536125551,47.4957859915
60,50.8475633962,47.5174345825
61,50.862385155,47.5466821529
62,51.050416888,47.8737701046
63,51.1394327868,47.9898007699
64,51.1733658899,48.0301454199
65,51.196844999,48.036005252
66,51.339319341,48.1818305998
67,51.410643891,48.2634281844
68,51.4130432131,48.2646657271
69,51.4662161811,48.2805798778
70,51.5831959017,48.4805797864
71,51.6825605287,48.5859550184
72,51.8769769575,48.6227171253
73,51.9379415991,48.8364147298
74,51.9990959271,48.8370384587
75,52.0971189949,48.9350615265
76,52.099994512,48.9379370436
77,52.1494526954,49.1603779549
78,52.3328924046,49.3426501073
79,52.4463210669,49.4979697152
80,52.4691400045,49.5207886527
81,52.5939027713,49.6112550671
82,52.6057939092,49.6208612694
83,52.7059076596,49.6340444418
84,52.8266290872,49.7878575729
