Time(Iteration),CAB,CAB_original
0,2.10019987346,2.10019987346
1,4.23804796046,4.23804796046
2,6.32772800571,6.32772800571
3,8.25075587282,8.25075587282
4,10.1003724854,10.1003724854
5,11.7655746971,11.7655746971
6,13.4821506967,13.4821506967
7,14.7513794465,14.7513794465
8,16.063236796,16.063236796
9,17.0503373116,17.0503373116
10,18.185847061,18.185847061
11,19.4199679592,19.4199679592
12,20.2929817639,20.2929817639
13,21.4266618945,21.4266618945
14,22.4283793601,22.4283793601
15,23.2657686425,23.2657686425
16,24.2932809887,24.2932809887
17,25.0718763524,25.0718763524
18,25.53525046,25.53525046
19,26.3668192087,26.3668192087
20,26.9263712788,26.9263712788
21,27.5931138394,27.5931138394
22,28.0632188902,28.0632188902
23,28.5695054746,28.5695054746
24,28.9709017326,29.0292485891
25,29.349721301,29.4408681637
26,29.8646071375,29.9707293747
27,30.2597506039,30.2851086543
28,30.6785248986,30.703882949
29,31.0041999665,31.0570604457
30,31.2769365091,31.3288534086
31,31.6710910724,31.6465368793
32,31.9203254633,31.9343626208
33,32.0380805853,32.1145938046
34,32.2659028191,32.3443816812
35,32.5629367627,32.658733344
36,32.7222277577,32.8677292454
37,33.138162324,33.2654602715
38,33.4150390029,33.5984057387
39,33.6805828841,33.8489031303
40,33.9550007882,34.1285377954
41,34.148416279,34.3552856066
42,34.3051777799,34.5563515437
43,34.4837033069,34.7655329018
44,34.5958688326,34.913450819
45,34.7624192118,35.1181641473
46,34.9885940226,35.3498244261
47,35.2794786859,35.6822279674
48,35.4500343918,35.9584779919
49,35.6349039323,36.1758845757
50,35.7709596728,36.3199683278
51,36.0022788338,36.6003539206
52,36.1648932835,36.7668086072
53,36.2269511517,36.8565621295
54,36.320916542,36.9815132087
55,36.5033250348,37.2144396438
56,36.6630947196,37.4304341615
57,36.7872628179,37.6354876581
58,36.9111638079,37.7198008068
59,37.0098637675,37.9270301311
60,37.0796680429,38.0014646734
61,37.2342886957,38.1393267266
62,37.3183806721,38.2877314629
63,37.3988571977,38.3700946521
64,37.4750516703,38.4430893747
65,37.5986429006,38.5182021949
66,37.7466688871,38.6995516075
67,37.8093064676,38.7471000877
68,37.8457320084,38.8651065824
69,37.9038093066,38.9069095019
70,38.0660084032,39.0818434992
71,38.1725134535,39.1893377359
72,38.3139163762,39.3944220472
73,38.3685701719,39.4908596187
74,38.4211759343,39.5672661412
75,38.5027326544,39.6475081109
76,38.6119654545,39.805401433
77,38.6493805882,39.8428165667
78,38.711147836,39.9064093035
79,38.763058846,40.0074119792
80,38.8275889463,40.149194788
81,38.8848558955,40.2372939317
82,38.9292732521,40.3044598645
83,38.9866080223,40.4087382235
84,39.0863465456,40.5807191238
85,39.0929137913,40.6008042167
86,39.1283629571,40.6588745912
87,39.1861627841,40.7568175354
88,39.2951747184,40.9612434603
89,39.3536407107,41.0757179663
90,39.3991161487,41.1921269135
91,39.4324240768,41.2146821426
92,39.4358918753,41.2549850491
93,39.4649079915,41.3155294386
94,39.47606011,41.3351954473
95,39.487070394,41.3941530962
96,39.4906926138,41.4506673531
97,39.5497005547,41.4820385276
98,39.5841730622,41.5618378327
99,39.6342155401,41.6152417219
100,39.7077916207,41.7060061743
101,39.7627220177,41.7828633408
102,39.805122922,41.8833726896
103,39.9022318985,41.9786063423
104,39.9542741376,42.0874151549
105,39.9757856244,42.1495709267
106,40.024543528,42.2077512878
107,40.0365895398,42.2626685365
108,40.0380952744,42.2641742711
109,40.0891999386,42.3560934601
110,40.0982262146,42.4099597849
111,40.2470195584,42.5929294095
112,40.3936025424,42.6952161863
113,40.4398800054,42.7879295921
114,40.4699676527,42.8731570475
115,40.4704003106,42.9139390685
116,40.4871465585,43.0010605275
117,40.4931946068,43.0286104953
118,40.5254153695,43.1036846189
119,40.5999604144,43.1635007836
120,40.6053932132,43.2073544893
121,40.657703064,43.258469824
122,40.6872744327,43.3314581774
123,40.7104805898,43.4074845588
124,40.7560110422,43.5244274044
125,40.8046413552,43.5748877727
126,40.8471974612,43.6218132729
127,40.8992737974,43.6961342233
128,40.9340828472,43.7186324003
129,40.9372291787,43.7586530401
130,40.9484060815,43.7820320224
131,40.9908845865,43.8265880968
132,41.0014851001,43.8907709833
133,41.0765907017,43.9214650354
134,41.1314805435,43.9654839894
135,41.1412324238,44.0125282599
136,41.1719933807,44.0543355365
137,41.1929105432,44.1365636116
