Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
61,57.1076978328,63.5487893636,29.8274780489,53.6643413592
62,57.1637320783,63.6914413668,29.8729692905,53.7431417011
63,57.2142641021,63.7123077151,29.8729692905,53.7541230395
64,57.2142641021,63.7406992937,30.1096370939,53.9069066996
65,57.2432484591,63.8765432424,30.1308969497,53.938633343
66,57.2669098654,63.9453691138,30.1738696319,54.1885730498
67,57.3426450552,64.140657915,30.1834467309,54.2844062606
68,57.3691814652,64.2423044273,30.1882384838,54.3574712186
69,57.4095371539,64.4067185762,30.2374709587,54.4357580727
70,57.4558862933,64.5862751051,30.2838200981,54.5906562848
71,57.4558862933,64.775596171,30.315733802,54.6708788339
72,57.4941768706,64.866643866,30.3238696495,54.7256910157
73,57.5426995279,64.9411482254,30.3644456778,54.89987282
74,57.6166700387,65.2203993521,30.3789848608,54.9591187068
75,57.7356041626,65.2427111119,30.3861654097,55.0623903012
76,57.7845693331,65.3378806408,30.3863391033,55.0818814963
77,57.9216742753,65.4255674617,30.5357579469,55.1205749564
78,57.995300013,65.4991931995,30.6229420766,55.3243319696
79,58.0128737969,65.4991931995,30.6405158605,55.4327669597
80,58.0425011047,65.5361878446,30.6720438671,55.6653069464
81,58.0599947137,65.6005351222,30.6741426267,55.7098268831
82,58.1676174263,65.7526053346,30.6741426267,55.746277872
83,58.2618649595,65.9266354455,30.7412736667,55.8509565434
84,58.3111484459,66.0781968659,30.7704921004,56.2754033884
85,58.3383011068,66.1419023957,30.7976447613,56.3025560493
86,58.435538637,66.1870499045,30.8948822915,56.6178964837
87,58.5900843986,66.348123937,31.0456148074,56.7724422452
88,58.6771485083,66.4475842849,31.119775722,57.0701808558
89,58.7283242295,66.5434079956,31.119775722,57.1161369963
90,58.8025189204,66.5693860471,31.1903971233,57.3484375533
91,58.8302478125,66.6333762558,31.2189695552,57.3834907029
92,59.0189596021,66.9488732935,31.286783381,57.6233094287
93,59.0504766767,67.0276295682,31.3183004556,57.6607648979
94,59.2862606178,67.1248891734,31.5013209328,57.8918942395
95,59.3235963282,67.1665562694,31.5386566432,58.0036669242
96,59.3235963282,67.1946316881,31.5441804076,58.169761128
97,59.4712113237,67.2414481533,31.5499556405,58.6670648237
98,59.5656912886,67.365887351,31.6396609309,58.7567701141
99,59.6303053332,67.4474994908,31.6652515667,58.7994249855
100,59.6799446077,67.7253642124,31.6652515667,58.8815877096
101,59.7361851592,67.7766923394,31.6652515667,58.8815877096
102,59.8677215245,67.854754792,31.677621761,59.0124731705
103,59.8805889206,67.8724787911,31.6904891572,59.0395715799
104,59.9572768871,67.894196871,31.7168064561,59.0685591399
105,60.024333701,67.9653966387,31.7358216602,59.1174721958
106,60.1772005164,68.0472206339,31.8285647409,59.2102152765
107,60.2283571949,68.0646492009,31.8836724165,59.5186314405
108,60.2607855293,68.0785934146,31.9123656749,59.5596080279
109,60.26622556,68.1612012608,31.9178057056,59.5596080279
110,60.2919363399,68.1869120406,31.9435164854,59.5923576724
111,60.3351837561,68.2213992253,31.9448193639,59.6619532743
112,60.3379314795,68.2213992253,31.9448193639,59.694565246
113,60.3868013838,68.2742518991,31.9657313879,59.713767601
114,60.4159920617,68.332043139,31.9945328113,59.9270572605
115,60.4266212723,68.3321437018,32.0128596641,60.0503587422
116,60.4339648235,68.3321437018,32.0128596641,60.0974178702
117,60.4524988106,68.360465759,32.0128596641,60.1072059403
118,60.4640639461,68.3777629552,32.0244247996,60.2451954362
119,60.5045757974,68.4722195362,32.0394488147,60.2895089514
120,60.5051866876,68.4885436585,32.0400597049,60.2901198416
121,60.5453466263,68.5627236096,32.0596843752,60.3163402804
122,60.6404487697,68.6277410319,32.0671496308,60.3632955054
123,60.680441572,68.6298223919,32.082068791,60.4438914179
124,60.6960997314,68.6988607209,32.082068791,60.5128059481
125,60.7081371153,68.6988607209,32.0941061749,60.524843332
126,60.7320933927,68.7266299009,32.0948362449,60.5255734021
127,60.761385678,68.916027007,32.112854282,60.5548439878
128,60.8015514346,68.9257413839,32.1530200387,60.588644469
129,60.8351545799,68.9918411468,32.1576324863,60.6029512144
130,60.8574885425,69.1149385109,32.1857433862,60.6415644266
131,60.8574885425,69.1418341643,32.1857433862,60.6905371945
132,60.8574885425,69.206981582,32.1857433862,60.6905371945
133,60.8574885425,69.206981582,32.1887899408,60.812517484
134,61.1053946627,69.3183487809,32.1977256022,60.8583323858
135,61.1126544733,69.3812046108,32.2022910028,60.8834258213
136,61.127807369,69.4143908505,32.2355660735,60.9216766433
137,61.1578691959,69.4801706989,32.3346431833,61.0207537531
138,61.1578691959,69.5097151555,32.3346431833,61.0502982097
139,61.161993959,69.5138399185,32.3387679464,61.0544229728
140,61.1981481671,69.5499941266,32.3387679464,61.2644321662
141,61.2448186683,69.6185992955,32.3733113007,61.331297262
142,61.2687905818,69.6634300207,32.3856732931,61.3689815941
143,61.3119012943,69.7524186471,32.4130081713,61.3913145155
144,61.3536802869,69.7524186471,32.496957817,61.4910822261
145,61.3796503539,69.7853329327,32.5129037939,61.5190389317
146,61.3977317418,69.8674103211,32.5129037939,61.5366443411
147,61.4157797315,69.9022506036,32.5274254058,61.5425791006
148,61.4516890797,69.9381599519,32.5450178522,61.5656058917
149,61.4619707729,69.9582411935,32.5552995453,61.5762365938
150,61.4799670598,69.9762374804,32.5601396597,61.6165540837
151,61.5048840297,69.9762374804,32.5634515848,61.6165540837
152,61.6958041272,69.9776925904,32.7543716824,61.6180091937
153,61.8633195252,70.0243954044,32.9684949936,62.051333537
154,61.8672330064,70.0283088857,32.9734612588,62.0561461203
155,61.8752020033,70.0283088857,32.9734612588,62.0641151172
156,61.8842347178,70.1960723123,33.0332321268,62.1457475731
157,61.8842347178,70.245417845,33.0332321268,62.1825886362
158,61.9299264369,70.3102552955,33.0735371107,62.22289362
159,62.0609152231,70.4246985387,33.2045258968,62.2240261568
160,62.0714044817,70.4630606412,33.2143565729,62.2630468419
161,62.076295031,70.4681735511,33.2143565729,62.4348663606
162,62.1728952989,70.4707215282,33.3109568408,62.5314666285
163,62.1902683625,70.4781523776,33.3287028716,62.5566435086
164,62.3396321099,70.5530743935,33.5076345299,62.6867726511
165,62.3396321099,70.5792602407,33.5076345299,62.7062868225
166,62.3749980847,70.6649256114,33.5927667616,62.7225825535
167,62.4039777136,70.7119645079,33.6069244182,62.73674021
168,62.4316217279,70.7994059736,33.6385522934,62.7518124191
169,62.4318276998,70.8038538025,33.6387582653,62.8513175965
170,62.4545694779,70.8437288828,33.6821613793,62.9251537275
171,62.4994338349,70.8437288828,33.7751744372,63.3247861969
172,62.5045234902,70.8547696805,33.7813088357,63.3890621182
173,62.7288107497,70.8954890111,34.0850862376,63.6049575961
174,62.8169430245,71.0944158452,34.2076187063,63.7906530841
175,62.9005393271,71.1532396921,34.2337533552,63.9033621819
176,62.937792202,71.228351134,34.2546595599,63.9398755186
177,62.9378187611,71.2283776932,34.313276327,63.9714447227
178,63.0651255677,71.2327368371,34.3934089671,64.045483699
179,63.2819644657,71.3267666852,34.6102478651,64.1507672806
180,63.2836646106,71.3474769299,34.61194801,64.36620792
181,63.2836646106,71.3697493087,34.61194801,64.36620792
182,63.28839009,71.3807671803,34.6137442473,64.3953376149
183,63.28839009,71.3807671803,34.6137442473,64.3953376149
184,63.3030530033,71.4143648092,34.6722456309,64.4522734043
185,63.3391186518,71.4691184477,34.7083112793,64.4883390528
186,63.3599459096,71.4698352648,34.7083112793,64.5544813773
187,63.3703634987,71.4884119743,34.7440876109,64.7965838355
188,63.5375793647,71.4980394586,34.8675526917,64.9558006289
189,63.5676762139,71.5010014585,34.8827752103,64.9710231475
190,63.5676762139,71.5010014585,34.8827752103,65.0547177819
191,63.6077302448,71.5604018077,34.8918641898,65.0910589916
192,63.6077302448,71.5604018077,34.8918641898,65.1023148207
193,63.6077302448,71.5913496035,34.8918641898,65.1866448346
194,63.6203366794,71.6283499414,34.8957609832,65.1953544758
195,63.6239237979,71.6482045113,34.8957609832,65.1989415943
196,63.6398588338,71.6702227955,34.9116960192,65.2215667494
197,63.6398588338,71.6702227955,34.9116960192,65.2321251867
198,63.6398588338,71.6702227955,34.9116960192,65.2321251867
199,63.6400104439,71.6702227955,34.9118476293,65.2633167203
