Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
117,0.468377404433,0.493532605947,0.478927085912,0.467642047706,,,,,,
118,0.463489022607,0.487053141495,0.4784958179,0.466393774242,,,,,,
119,0.461270465033,0.483773913399,0.474953527837,0.464436145808,,,,,,
120,0.459260899781,0.481137013347,0.473914388002,0.463581077946,,,,,,
121,0.458189581778,0.478788660789,0.471311771509,0.463110761128,,,,,,
122,0.455803447641,0.480490537778,0.469377640563,0.462486506683,,,,,,
123,0.454562596064,0.48067206892,0.467587924103,0.460597481998,,,,,,
124,0.452241834679,0.479424291451,0.465539800359,0.460178276946,,,,,,
125,0.446040972387,0.479079334265,0.463708809958,0.455201149717,,,,,,
126,0.44458202591,0.478147948618,0.462742325655,0.453842843764,,,,,,
127,0.442058474068,0.477474011675,0.462137720214,0.452788821487,,,,,,
128,0.439629255982,0.475374706979,0.459727708547,0.45144553558,,,,,,
129,0.437440393838,0.473988272557,0.456181687431,0.450678438719,,,,,,
130,0.436952593768,0.475785339231,0.453804654297,0.449099221338,,,,,,
131,0.434991342648,0.472506871533,0.451159595399,0.449536491177,,,,,,
132,0.434642590604,0.47545278564,0.449618669792,0.45011217724,,,,,,
133,0.430198291813,0.473684683563,0.44999911497,0.450071244937,,,,,,
134,0.429952680773,0.473009589037,0.448457054317,0.4506800377,,,,,,
135,0.427497585602,0.472031340731,0.445790315002,0.449322732193,,,,,,
136,0.429056206389,0.469213809197,0.445090617695,0.446907576849,,,,,,
137,0.427491849563,0.46693542703,0.443871659037,0.445699067252,,,,,,
138,0.425697792221,0.46475025569,0.441852210764,0.442773669035,,,,,,
139,0.4266867128,0.464056925724,0.442290184114,0.44290294338,,,,,,
140,0.42217292054,0.462127535827,0.437542893685,0.440635235384,,,,,,
141,0.421802805865,0.461039942131,0.434450865572,0.440223815533,,,,,,
142,0.422650113137,0.46140582216,0.433602515817,0.440666332356,,,,,,
143,0.421434906801,0.461141692429,0.43016171986,0.43827068896,,,,,,
144,0.4208871601,0.461777000937,0.432855042673,0.438879232287,,,,,,
145,0.4203357704,0.458311225397,0.432322152772,0.437309326191,,,,,,
146,0.422774569752,0.459296473291,0.434146135426,0.436860316572,,,,,,
147,0.419351801396,0.456190638751,0.432527417762,0.434017054781,,,,,,
148,0.41912918367,0.4564447483,0.431162407925,0.432591534861,,,,,,
149,0.418409143064,0.454857679844,0.43105178843,0.432321710175,,,,,,
150,0.41899752771,0.453320391445,0.431369575908,0.434250182936,,,,,,
151,0.418078835938,0.45364387818,0.431171741125,0.43320855339,,,,,,
152,0.418544982539,0.453603458948,0.429815332402,0.43146291628,,,,,,
153,0.418128345357,0.449922887276,0.430375669587,0.43077371786,,,,,,
154,0.417292452845,0.448454656163,0.430405784047,0.430112889445,,,,,,
155,0.416512220963,0.44986183016,0.430954091109,0.429264430934,,,,,,
156,0.416436138222,0.448315636236,0.429475578535,0.428832375892,,,,,,
157,0.414545092303,0.449509696978,0.429395857597,0.42869201359,,,,,,
158,0.413532354929,0.44894086007,0.428429131423,0.427752675101,,,,,,
159,0.412247588153,0.449523862076,0.429006598527,0.425495465514,,,,,,
160,0.414199221714,0.448999637413,0.429453702029,0.423437103401,,,,,,
161,0.41412473093,0.447712917604,0.428372617715,0.423810870094,,,,,,
162,0.411874632784,0.449667971714,0.428786662941,0.422806405614,,,,,,
163,0.411107175562,0.450039936564,0.427901271767,0.420572382514,,,,,,
164,0.411018549413,0.44971053053,0.426958142916,0.41534919757,,,,,,
165,0.410953292592,0.447762911701,0.426187367521,0.415145751695,,,,,,
166,0.411388651725,0.446856555588,0.425757655275,0.415682913465,,,,,,
167,0.412025748361,0.447271066953,0.425892752723,0.415588766683,,,,,,
168,0.414677530076,0.447443212586,0.428079481284,0.418436949614,,,,,,
169,0.411671488214,0.446607253523,0.427594142309,0.41475314242,,,,,,
170,0.413672461084,0.447824897789,0.425126789212,0.415344118026,,,,,,
171,0.413490850506,0.448266678799,0.423871587572,0.414660857797,,,,,,
172,0.411341574368,0.443816973464,0.421908608582,0.415028499608,,,,,,
173,0.40872031516,0.439955667137,0.41766539158,0.412014789782,,,,,,
174,0.40961978683,0.43981204814,0.418437069291,0.41293430492,,,,,,
175,0.409542642785,0.440344079028,0.418843921902,0.414923948674,,,,,,
176,0.409480903789,0.44011866852,0.419649166214,0.415833553469,,,,,,
177,0.40959224639,0.437769598841,0.418029538412,0.414855640497,,,,,,
178,0.407879974253,0.437475549641,0.419344788171,0.414090113164,,,,,,
179,0.405007768037,0.436362330538,0.414906175366,0.411435068162,,,,,,
180,0.405757517884,0.435981265585,0.415117756232,0.410475105899,,,,,,
181,0.403460669148,0.433961026783,0.410621289974,0.407105814118,,,,,,
182,0.400954605314,0.432543374556,0.408134879933,0.405443331491,,,,,,
183,0.39983474268,0.432530524025,0.407020593588,0.4040539961,,,,,,
184,0.398261015974,0.431549046459,0.405498942094,0.402196084448,,,,,,
185,0.398345351769,0.430740267408,0.404856058859,0.402746081497,,,,,,
186,0.399719247524,0.431713885562,0.405900123864,0.404184320857,,,,,,
187,0.399324227289,0.434467232045,0.40475812922,0.404485331072,,,,,,
188,0.398469676966,0.433595020311,0.404042457098,0.40287147162,,,,,,
189,0.397384717796,0.433153079849,0.402332353437,0.402376480534,,,,,,
190,0.396566425677,0.429205959474,0.40192241012,0.401879869061,,,,,,
191,0.395893540459,0.429190424753,0.40128138214,0.402241845515,,,,,,
192,0.395114207833,0.42934682053,0.400573636111,0.401411999139,,,,,,
193,0.393772721547,0.425638111633,0.402109144991,0.400826855912,,,,,,
194,0.397104904414,0.427766782745,0.405984541096,0.401160300294,,,,,,
195,0.39671951567,0.427476383661,0.405034221777,0.40087123943,,,,,,
196,0.397602709917,0.427211248412,0.405290541244,0.400549882429,,,,,,
197,0.398643804613,0.428124372335,0.407944294322,0.40301969074,,,,,,
198,0.397641309865,0.428132595096,0.407545751115,0.402251287126,,,,,,
199,0.396026992675,0.42800393502,0.406074143761,0.40214241765,,,,,,
