Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.974389308512,0.980959198865,0.974389308512,0.976093326421,,,,,,
1,0.954426526499,0.967890424931,0.952142870648,0.958744927239,,,,,,
2,0.938559215094,0.95557822031,0.941763814427,0.936166960225,,,,,,
3,0.919426182727,0.93381761418,0.920172124872,0.915128574649,,,,,,
4,0.879213895062,0.895838891855,0.87734647032,0.891701685044,,,,,,
5,0.865009342068,0.868344499112,0.868659627761,0.867798827623,,,,,,
6,0.845143539338,0.848397550813,0.84260705377,0.849522310712,,,,,,
7,0.816530129937,0.837653120986,0.839586792776,0.828097366772,,,,,,
8,0.794378470668,0.819105367809,0.820492054042,0.822465683739,,,,,,
9,0.785579491153,0.804297225006,0.805659184618,0.803308247733,,,,,,
10,0.780659889068,0.784803357207,0.800624249455,0.795209047647,,,,,,
11,0.777373934348,0.769470863207,0.790791671493,0.7817776154,,,,,,
12,0.7679208274,0.756358238667,0.773834150983,0.777101940319,,,,,,
13,0.760977745878,0.740314021753,0.767241683244,0.757860555603,,,,,,
14,0.741366994857,0.715405337048,0.750503208194,0.753818640761,,,,,,
15,0.730626414009,0.701403805135,0.74639459098,0.754785443732,,,,,,
16,0.717148009267,0.685457082816,0.73871809586,0.74840107604,,,,,,
17,0.693158500671,0.681788256355,0.729311374264,0.734467008917,,,,,,
18,0.686269807841,0.676396457795,0.724319975239,0.727204927715,,,,,,
19,0.683583368371,0.674519527787,0.723709894488,0.728558813562,,,,,,
20,0.681881645214,0.662091502538,0.708692408407,0.720072969821,,,,,,
21,0.662041405347,0.65464089615,0.69384457818,0.708771608727,,,,,,
22,0.653059322513,0.652409978701,0.682192285282,0.703200188854,,,,,,
23,0.649521706172,0.640708030457,0.677269703954,0.69363627731,,,,,,
24,0.652445209143,0.638093877369,0.669157975349,0.692295892632,,,,,,
25,0.648724441867,0.636904387216,0.66623398857,0.690111367258,,,,,,
26,0.649789430573,0.6366338402,0.674021296652,0.689427090191,,,,,,
27,0.628532488934,0.624807014661,0.667393934412,0.680242294381,,,,,,
28,0.622859911773,0.604671399121,0.657704136963,0.66868836976,,,,,,
29,0.614262598831,0.594904324053,0.639323181252,0.65208632423,,,,,,
30,0.60835343852,0.58446205841,0.631683124419,0.644454138214,,,,,,
31,0.597901765784,0.565333630974,0.622864879805,0.635775286978,,,,,,
32,0.596702142588,0.565781254044,0.617100667629,0.637114985643,,,,,,
33,0.584379566709,0.564488085802,0.60983770238,0.631503149927,,,,,,
34,0.574662913958,0.548960177872,0.591903587865,0.624686232327,,,,,,
35,0.564255637643,0.546094329177,0.589681508285,0.618174187969,,,,,,
36,0.557894836853,0.542776321015,0.591153000079,0.610597439967,,,,,,
37,0.557484465838,0.53549905509,0.580980425023,0.607612047186,,,,,,
38,0.558038740681,0.523898959984,0.576279201455,0.605276832455,,,,,,
39,0.556862101457,0.514598122925,0.575024590804,0.599095779446,,,,,,
40,0.553522451413,0.514197584135,0.56208520731,0.58891716249,,,,,,
41,0.549292443553,0.509113905741,0.558688582036,0.583940481494,,,,,,
42,0.541406763759,0.50477302078,0.554873108821,0.579448433579,,,,,,
43,0.536577009715,0.503169898875,0.559028921245,0.574923010667,,,,,,
44,0.532595769177,0.494244571569,0.557467408116,0.57229819497,,,,,,
45,0.53352227526,0.48954389168,0.552033161138,0.572793724528,,,,,,
46,0.53094240959,0.488210991882,0.550791369528,0.569556069665,,,,,,
47,0.521785897889,0.489048148303,0.543460204905,0.567757062198,,,,,,
48,0.520014008022,0.484315185223,0.535489507571,0.559765362905,,,,,,
49,0.520158018775,0.482079488323,0.533258780874,0.560008972908,,,,,,
50,0.516369059537,0.47802960564,0.531711535123,0.555695025076,,,,,,
51,0.515087177943,0.475610293871,0.527327638756,0.55394384967,,,,,,
52,0.514330076988,0.471392724052,0.528241136376,0.555642352067,,,,,,
53,0.510455087668,0.472413079372,0.527551740341,0.550832408048,,,,,,
54,0.508434082309,0.463717748273,0.520289578577,0.545964246629,,,,,,
55,0.50430499961,0.459323054357,0.517651084637,0.543000252492,,,,,,
56,0.49770253499,0.451113868313,0.510201171032,0.538622340922,,,,,,
57,0.487263331774,0.455651181767,0.500386035926,0.536373331208,,,,,,
58,0.485305862965,0.454447847866,0.495869874521,0.53314514234,,,,,,
59,0.48406065097,0.45551430144,0.494993415784,0.535372216256,,,,,,
60,0.478916953111,0.452743251476,0.490744715251,0.529969126592,,,,,,
61,0.476523410719,0.454182146399,0.486890303522,0.523803964479,,,,,,
62,0.473547730027,0.457864204527,0.479908372153,0.523128839839,,,,,,
63,0.472584671169,0.45573507108,0.481105240646,0.521222411559,,,,,,
64,0.472905621277,0.451536682944,0.478746438923,0.515297066568,,,,,,
65,0.467439646278,0.448075568756,0.478480190577,0.509187580858,,,,,,
66,0.466030336708,0.442749231846,0.472111873437,0.507239558661,,,,,,
67,0.46673345123,0.446218447426,0.474410717735,0.507350963749,,,,,,
