Time(Iteration),LinUCBCoTheta,,,,,,
0,0.343547701943,,,,,,
1,0.335938458193,,,,,,
2,0.32561376528,,,,,,
3,0.31623994988,,,,,,
4,0.309328250692,,,,,,
5,0.30047003624,,,,,,
6,0.295207479026,,,,,,
7,0.284192713247,,,,,,
8,0.275048565927,,,,,,
9,0.261485351957,,,,,,
10,0.250237878488,,,,,,
11,0.240273212197,,,,,,
12,0.228170635232,,,,,,
13,0.218822256754,,,,,,
14,0.207541855814,,,,,,
15,0.196287407278,,,,,,
16,0.188210829386,,,,,,
17,0.18191514399,,,,,,
18,0.176183774077,,,,,,
19,0.167101029793,,,,,,
20,0.159134382333,,,,,,
21,0.153605093141,,,,,,
22,0.147667428504,,,,,,
23,0.143820161813,,,,,,
24,0.136962238345,,,,,,
25,0.135545487383,,,,,,
26,0.129574012954,,,,,,
27,0.126511911348,,,,,,
28,0.12200466738,,,,,,
29,0.116876777889,,,,,,
30,0.114311083134,,,,,,
31,0.111715793922,,,,,,
32,0.108120116538,,,,,,
33,0.106925513808,,,,,,
34,0.103800064304,,,,,,
35,0.101891661418,,,,,,
36,0.100062085159,,,,,,
37,0.0981837931882,,,,,,
38,0.0956382188381,,,,,,
39,0.0935407261056,,,,,,
40,0.0918249144654,,,,,,
41,0.0893377316374,,,,,,
42,0.0880486516981,,,,,,
43,0.0869388015371,,,,,,
44,0.085151642634,,,,,,
45,0.0834931463947,,,,,,
46,0.0817071868123,,,,,,
47,0.0807443755119,,,,,,
48,0.0792700960501,,,,,,
49,0.0782476957434,,,,,,
50,0.0772077279565,,,,,,
51,0.0771473520345,,,,,,
52,0.0761104860627,,,,,,
53,0.0746015075485,,,,,,
54,0.0733133882709,,,,,,
55,0.0725250705796,,,,,,
56,0.0714858842004,,,,,,
57,0.0703032955728,,,,,,
58,0.0694633710701,,,,,,
59,0.0684835014018,,,,,,
60,0.0676934033006,,,,,,
61,0.0663474069721,,,,,,
62,0.0655160583507,,,,,,
63,0.0649183734224,,,,,,
64,0.063997226972,,,,,,
65,0.0635632861473,,,,,,
66,0.0632217656141,,,,,,
67,0.0627923458916,,,,,,
68,0.0621116005222,,,,,,
69,0.0616279117871,,,,,,
70,0.0612071530301,,,,,,
71,0.0609845284515,,,,,,
72,0.0604654416547,,,,,,
73,0.0594013761508,,,,,,
74,0.0586256321691,,,,,,
75,0.0579969588048,,,,,,
76,0.0575844565827,,,,,,
77,0.0576082460236,,,,,,
78,0.0574328769717,,,,,,
