Time(Iteration),CAB,CAB_original,LinUCB
0,5.79930239688,5.79930239688,5.79930239688
1,12.672384887,12.6427945563,12.4493037857
2,17.20477562,18.6492192555,18.3279253255
3,21.6516289956,23.9476165901,23.5416312843
4,25.3161173148,27.8182699549,27.9939781304
5,28.5065849591,31.1158823972,31.1110619702
6,30.8071977817,34.334742043,34.2647859498
7,33.5934833231,37.0356076689,37.1270596878
8,36.877314943,39.353632039,39.2407538983
9,39.1436277002,41.5013815593,41.6393362136
10,41.0374339767,43.5220942233,43.5565655681
11,42.8677019629,45.1775609322,45.3525970369
12,45.25476594,46.3626187267,46.7295774197
13,46.94563429,48.2852947088,48.8104963065
14,49.6119026127,50.3418554319,50.5458429479
15,51.1211311274,51.4198808717,51.7310249048
16,53.8212293664,52.4500101096,52.8829758665
17,55.7095018602,53.7295309168,54.4832057184
18,57.068354876,54.7994593532,55.7918927759
19,58.2880612652,56.2870928609,56.8197573306
20,60.2722100739,57.4958339995,57.9068416038
21,61.5384641729,58.5106040293,59.4450783457
