Time(Iteration),CAB,CAB_original
0,2.55790780959,2.55790780959
1,4.80603369303,4.80603369303
2,7.43961858812,7.43961858812
3,9.8073752336,9.8073752336
4,12.2015237308,12.2015237308
5,14.2795788952,14.2795788952
6,16.2445329201,16.2445329201
7,18.4105799691,18.4105799691
8,20.1911688876,20.1911688876
9,21.7281317679,21.7281317679
10,22.6919741852,22.6919741852
11,24.2050268233,24.2050268233
12,25.8697676338,25.8697676338
13,26.9591752088,26.9591752088
14,27.8528523316,27.8528523316
15,28.601312724,28.601312724
16,29.3648734766,29.3648734766
17,30.2661655729,30.2661655729
18,31.0499253602,31.0499253602
19,31.7847968199,31.7847968199
20,32.3688567235,32.3688567235
21,32.9170661086,32.9170661086
22,33.4406118172,33.4406118172
23,34.0015748329,34.0015748329
24,34.5279476411,34.5192290176
25,35.1842584884,35.1880547336
26,35.555534462,35.5593307071
27,36.1793838929,36.183180138
28,36.5966667054,36.6004629505
29,37.2203598934,37.2241561385
30,37.9755810808,37.9793773259
31,38.4523261241,38.4561223692
32,38.8152553033,38.8190515484
33,39.2114604422,39.2152566873
34,39.5839280758,39.5877243209
35,40.0603199507,40.0641161958
36,40.4396889397,40.4348464416
37,40.9100772735,40.9052347754
38,41.2954098095,41.2157137207
39,41.6701728455,41.5882660732
40,42.0411936074,41.9535129112
41,42.3452858112,42.2411907757
42,42.7774915467,42.572871691
43,43.0814706758,42.8610390944
44,43.5260071916,43.1870181327
45,43.8968272033,43.46278863
46,44.3224262044,43.7521282401
47,44.6538770099,44.0190571672
48,44.8690221513,44.1769263028
49,45.0027747983,44.2944897702
50,45.1695550382,44.4361312103
51,45.4214316512,44.6480694397
52,45.4826935165,44.6983994746
53,45.5863822625,44.812154253
54,45.7322998229,44.9334679562
55,45.7743105511,44.9707336777
56,45.8296403548,45.0269006158
57,45.9081642734,45.0925786479
58,45.9840108973,45.1635622559
59,46.0244333476,45.2039847062
60,46.0508250092,45.2590633474
61,46.1029157961,45.3075046473
62,46.1942140736,45.393642333
63,46.2689456934,45.4575737528
64,46.3037701053,45.4912613347
65,46.4167850585,45.6099999589
66,46.5001214665,45.6898750973
67,46.6163182303,45.7998170351
68,46.6813618288,45.8969533627
69,46.7568414661,45.9706304313
70,46.8247706407,46.0280194916
71,46.8464769395,46.0546589845
72,46.9293415753,46.1476840218
73,46.9894406268,46.2175330473
74,47.026786459,46.2618480039
75,47.0813940207,46.322521621
76,47.1793284832,46.3934898497
77,47.2411948021,46.471488993
78,47.2845362374,46.5339878747
79,47.3089254115,46.5500540146
80,47.3261756224,46.5809665335
81,47.382170045,46.6423461717
82,47.3856261403,46.6467026255
83,47.4566316347,46.6986115937
84,47.4908756603,46.7298401528
85,47.525700511,46.7949325692
86,47.5295590464,46.7987911046
87,47.576320216,46.8443922902
88,47.6679269488,46.943451295
89,47.7301776957,46.9945975679
90,47.7568953029,47.0169213691
91,47.8207003286,47.087721068
92,47.8769269025,47.1409652433
93,47.8811821583,47.1714102776
94,47.9292293676,47.2161431783
95,47.9973439833,47.284257794
96,48.02355374,47.3244303053
97,48.0399659457,47.3373013274
98,48.0844499304,47.3817853121
99,48.1567611077,47.4413026294
100,48.1969437227,47.4843560211
101,48.2309889434,47.5588443095
102,48.2475970527,47.5754524189
103,48.2727098448,47.6157481629
104,48.2826497529,47.6480076604
105,48.2921786047,47.6722284179
106,48.3360533293,47.7161031425
107,48.3891526677,47.7692024809
108,48.4261380403,47.8061878535
109,48.4362940129,47.8163735255
110,48.460616707,47.8480449983
111,48.4706577409,47.8586814049
112,48.4915078102,47.880240727
113,48.5423988429,47.9311317596
114,48.563306139,47.943510873
115,48.6032271025,47.9754245075
116,48.6146783989,47.9893359915
117,48.6967234393,48.0755966306
118,48.7169156391,48.0957888304
119,48.7547804016,48.1256344171
120,48.765623556,48.1256344171
121,48.7702251793,48.1302360404
122,48.802243589,48.1579561882
123,48.8105420017,48.1662546009
124,48.8203677497,48.1707405209
125,48.8452546187,48.2041680399
126,48.8550069327,48.2184849956
127,48.8718236376,48.2340112865
128,48.9089251275,48.2711127763
129,48.974420822,48.3274344256
130,49.0380208777,48.38385526
131,49.0613733792,48.4174000325
132,49.1168788704,48.4809664071
133,49.1847144749,48.54480177
134,49.2236819167,48.5833778573
135,49.2275307746,48.589467408
136,49.2680662388,48.6300028723
137,49.3332191073,48.6964845313
138,49.3464334526,48.7049923436
139,49.3518459047,48.7104047957
140,49.3758890381,48.7307602053
141,49.4270506302,48.7708588635
142,49.4275120982,48.7713203316
143,49.4404139602,48.7940415383
144,49.4684602276,48.8220878058
145,49.5261363494,48.8795940567
146,49.5726393399,48.9317301799
147,49.5943719775,48.9573075185
148,49.6196190527,48.9825545937
149,49.6470299423,49.0018544946
150,49.7154446854,49.0702692377
151,49.7184343236,49.0760302816
152,49.7201069264,49.0820966904
153,49.7327553356,49.0941399143
154,49.8086678649,49.1700524437
155,49.8445215785,49.2102991032
156,49.8609119478,49.2266894725
157,49.8898415359,49.2568824872
158,49.8991776128,49.257027205
159,49.9194991218,49.2795103514
160,49.9482825587,49.3082937883
161,49.9801707991,49.3528947503
162,49.9957395908,49.3686948108
163,50.016566635,49.3895218549
164,50.021826544,49.3932250403
165,50.0484545093,49.4128341569
166,50.0531703394,49.4175499869
167,50.0640359188,49.4284155663
168,50.1174773039,49.4818569514
169,50.1187697008,49.4818569514
170,50.1268117883,49.4947032484
171,50.1370807917,49.4987674316
172,50.1733504544,49.5341852141
173,50.184226411,49.5450611707
174,50.2014523232,49.5622870829
175,50.2313748141,49.5942577983
176,50.2545668636,49.6247362802
177,50.2905116427,49.6608635757
178,50.3362028562,49.7353733652
179,50.3594936362,49.7586641452
180,50.3733332749,49.7633859913
181,50.3852018281,49.7752545444
182,50.3868571153,49.7771832927
183,50.4203045744,49.8106307519
184,50.4531177406,49.8473087331
185,50.4736766067,49.8532056939
186,50.4896014682,49.8568269925
187,50.4994738789,49.8666994033
188,50.5071404381,49.8734282797
189,50.5318786636,49.900549394
190,50.5978703704,49.9665411008
191,50.5996512482,49.9683219787
192,50.6253610943,50.0038842371
193,50.6272046774,50.0066632887
194,50.6679145993,50.0477678646
195,50.6802609465,50.0601142118
196,50.6917563482,50.0720773548
197,50.7330823696,50.132386001
198,50.7377697464,50.1370733778
199,50.7487283367,50.1480319681
200,50.7622037089,50.1634980725
201,50.7689061227,50.1753445244
202,50.768967755,50.1754061566
203,50.7761568298,50.1800856402
204,50.7812802423,50.190689822
205,50.7914166541,50.2008123378
206,50.8095034404,50.2240396268
207,50.8129509767,50.2361065326
208,50.8425265507,50.2667511064
209,50.8709655115,50.2907745331
210,50.8873486902,50.3065344758
211,50.8895055027,50.3076687908
212,50.8943715976,50.3125348857
213,50.9425973368,50.3600082106
214,50.9592430802,50.3777626683
215,51.0289257182,50.4467073601
216,51.031155345,50.4481990408
217,51.0371203566,50.4625220474
218,51.0479096132,50.4733113039
219,51.067411825,50.4874060603
220,51.105612897,50.5327137944
221,51.1344171572,50.5588918889
222,51.1455573258,50.5820924211
223,51.1557962969,50.5923313922
224,51.2114385025,50.6513568344
225,51.261989564,50.7086713775
226,51.2702454311,50.7191275072
227,51.3046740651,50.7504086538
228,51.3252856556,50.7710202443
229,51.3270235826,50.7727581712
230,51.344326678,50.7891135955
231,51.3893546837,50.8338862997
232,51.3904696007,50.8350012167
233,51.4088770916,50.8540444403
234,51.4620932825,50.9155801292
235,51.4949067315,50.9483935782
236,51.4949771804,50.9523009726
237,51.5208824134,50.9764259265
238,51.5590450736,51.0145885867
239,51.5590450736,51.0145885867
240,51.5657559356,51.0249909869
241,51.5818332541,51.0410683054
242,51.6013732062,51.0606082575
243,51.6162633942,51.0771008956
244,51.688552566,51.1481107794
245,51.6942672283,51.1549250264
246,51.7193893147,51.2013757082
247,51.7415921053,51.2212358471
248,51.7610236714,51.2525495783
249,51.7685031703,51.2600290771
250,51.7842144432,51.2757403501
251,51.7854043078,51.2768507518
252,51.7870060996,51.2793335294
253,51.7870060996,51.2793335294
254,51.7870060996,51.2841024737
255,51.7890382364,51.2861346105
256,51.8086097986,51.3241984522
257,51.8483095985,51.3752586819
258,51.8496367586,51.3773032796
259,51.8665585206,51.3897355418
260,51.8910434199,51.4169898459
261,51.9123796804,51.4351664907
262,51.9399014242,51.4602891657
263,51.9579958987,51.4783836402
264,51.9622422856,51.4785252994
265,51.9900822708,51.5179567884
266,52.0155385806,51.543774869
267,52.0264624967,51.5546987852
268,52.040051953,51.5682882415
269,52.0614546187,51.5896909072
270,52.0700515989,51.5982878873
271,52.0715212773,51.6007519015
272,52.0782561382,51.6074867624
273,52.1042295981,51.6334602223
274,52.1149011099,51.6425206357
275,52.1169826969,51.6446022227
276,52.1311798861,51.6566190971
277,52.1417172655,51.6835006633
278,52.1616346674,51.7018098978
279,52.2068062928,51.7469815232
280,52.207923718,51.7480989485
281,52.2116916041,51.7518668346
282,52.215649825,51.7585000913
283,52.2836382928,51.8214904629
284,52.3198966891,51.8907928607
285,52.3567069159,51.92502556
286,52.3983660814,51.9678811265
287,52.3993987769,51.9826758735
288,52.3993987769,51.9826758735
289,52.3993987769,51.9826758735
290,52.3993987769,51.9826758735
291,52.4459026725,52.0291797691
292,52.472291655,52.0555687516
293,52.4793503512,52.0626274478
294,52.4793503512,52.0680579095
295,52.5099536818,52.1021624829
296,52.5358104001,52.1301546915
297,52.546251519,52.1327393296
298,52.5573203892,52.1483644898
299,52.6063188707,52.1973629713
300,52.6481234211,52.2391675218
301,52.6925899559,52.295403232
302,52.6958799111,52.2986931872
303,52.7017606476,52.3055792133
304,52.7215390314,52.3335051251
305,52.7486468079,52.3605988046
306,52.7551293901,52.3670813867
307,52.7852533307,52.3934220805
308,52.7982841895,52.4064529392
309,52.8342949975,52.4420709854
310,52.8356431867,52.4434191747
311,52.840546804,52.4525243066
312,52.8665404515,52.4798594467
313,52.8787332843,52.4920522796
314,52.9369865938,52.5467094151
315,52.9634860638,52.5887792573
316,52.9691730299,52.5944662235
317,52.9694922512,52.5947854448
318,52.9981319583,52.6234251519
319,53.0268307074,52.634786396
320,53.0745118618,52.6766110956
321,53.1081004486,52.7084594182
322,53.1208657849,52.7089525688
323,53.1418159529,52.7444343849
324,53.1469581298,52.7452971264
325,53.1546984236,52.7530374202
326,53.1593177571,52.7541246889
327,53.1649620698,52.781596723
328,53.1649620698,52.781596723
329,53.176141509,52.7944029117
330,53.1853767348,52.7998719468
331,53.1853767348,52.7998719468
332,53.1939828162,52.8045841337
333,53.208835017,52.8194363344
334,53.2165394092,52.8239630436
335,53.2449361944,52.8526999861
336,53.2557896363,52.8638494096
337,53.292982978,52.8888870138
338,53.3154917923,52.9005511663
339,53.3729598108,52.9621794387
340,53.418031825,53.007251453
341,53.4201264184,53.0310761444
342,53.4347962387,53.0457459647
343,53.4605730509,53.071522777
344,53.4792716378,53.0902213638
345,53.4833206608,53.0942703869
346,53.5139890433,53.1256303379
347,53.5177349207,53.1297513547
348,53.520713927,53.1302348752
349,53.5484339173,53.1665716915
350,53.5784278666,53.1965656408
351,53.5820583051,53.1995370825
352,53.5820583051,53.1995370825
353,53.6173812071,53.2354737602
354,53.659831708,53.2779242612
355,53.6755506516,53.2969543252
356,53.6779446135,53.3162482751
357,53.7391788043,53.3671250218
358,53.7392801065,53.3737707344
359,53.7392801065,53.3764205588
360,53.7684592764,53.4137800988
361,53.7824980585,53.4241014728
362,53.7925021976,53.4341056119
363,53.8033219646,53.4453831085
364,53.8405045988,53.4820105101
365,53.8490156068,53.5031396787
366,53.8538747484,53.5079988203
367,53.8540334644,53.5110135675
368,53.8625783562,53.5249933213
369,53.8701521082,53.5325670733
370,53.8701587338,53.5338679032
371,53.8817816085,53.5454907779
372,53.8909165841,53.5546257535
373,53.906726306,53.5704354754
374,53.9109608573,53.5746700267
375,53.9455319306,53.6108055632
376,53.948178173,53.619086906
377,53.9530625987,53.624270713
378,53.9745005287,53.645708643
379,54.0039602509,53.6751683652
380,54.0051749287,53.6794686467
381,54.0051749287,53.6794686467
382,54.0068361892,53.6811299072
383,54.0216434996,53.692298564
384,54.0258544933,53.6971235005
385,54.0399677553,53.7112367625
386,54.0435576904,53.7114192789
387,54.0447228186,53.7125844071
388,54.0499274,53.7177889885
389,54.0625643948,53.7304259833
390,54.0625643948,53.7304259833
391,54.0625643948,53.7325807402
392,54.067621697,53.736625825
393,54.0681578124,53.7371619404
394,54.0750561835,53.7380055666
395,54.1008286499,53.76090075
396,54.1259467049,53.7846500936
397,54.1415153019,53.8008727662
398,54.1471428196,53.8062737011
399,54.1477245477,53.8068554292
400,54.1576505157,53.814750081
401,54.1712833122,53.8283828775
402,54.187417563,53.8442860571
403,54.2090355846,53.8656849439
404,54.2426927037,53.899342063
405,54.25836904,53.9150183993
406,54.2624011716,53.9190505309
407,54.2678046367,53.9216941173
408,54.2758612245,53.9301810411
409,54.2899814272,53.9506552226
410,54.2941861905,53.9506552226
411,54.2941861905,53.9506552226
412,54.3075813974,53.9688038187
413,54.3096519594,53.9708743807
414,54.3154583691,53.9766807903
415,54.3176127043,53.9788351256
416,54.3609171374,54.0221395587
417,54.3631545936,54.0353713633
418,54.3646474079,54.0368641776
419,54.3725845966,54.0410575986
420,54.4066875715,54.0824895892
421,54.4087039111,54.0871346081
422,54.4339556634,54.1105308102
423,54.4340032418,54.1105783886
424,54.4819601081,54.1578105467
425,54.4821017673,54.1579522059
426,54.5085372492,54.1843876878
427,54.5344949267,54.2103453653
428,54.5344949267,54.2170427097
429,54.5344949267,54.2239573821
430,54.5371253568,54.2263325106
431,54.5497788675,54.2326475633
432,54.5866863663,54.2649872197
433,54.6452693748,54.3235702282
434,54.6615546834,54.3398555368
435,54.69213758,54.3704384334
436,54.6924561415,54.3792122249
437,54.7025532222,54.3942171318
438,54.7098335532,54.4014974628
439,54.7166708478,54.4083347574
440,54.7256114699,54.4120561
441,54.7268361489,54.413280779
442,54.7400380955,54.4264827257
443,54.7668153111,54.4586534993
444,54.7929211341,54.4969987831
445,54.7941479055,54.4982255545
446,54.8088903356,54.5118018096
447,54.8427517846,54.5456632586
448,54.8725028315,54.5754143055
449,54.8899375909,54.5888269473
450,54.891645396,54.5905347524
451,54.8932772279,54.5921665843
452,54.8944162251,54.5933055815
453,54.8956062808,54.5944956372
454,54.902628915,54.5949336443
455,54.902628915,54.5949336443
456,54.9038010669,54.5995084647
457,54.9358645752,54.6313027098
458,54.9358645752,54.6323045643
459,54.9646904364,54.6653102333
460,54.9699822005,54.6706019974
461,54.9840692065,54.6846890034
462,54.9913829059,54.6920027028
463,54.9917044037,54.6923242006
464,55.0191775009,54.7225663811
465,55.0237340629,54.7271787611
466,55.0882970765,54.7917417747
467,55.0928854697,54.7953985382
468,55.1011153259,54.8135188933
469,55.1011153259,54.8135188933
470,55.1266987945,54.8397900729
471,55.1285807089,54.8440165805
472,55.1285807089,54.8440165805
473,55.1315184464,54.8469543179
474,55.1494216668,54.8648575384
475,55.1770638196,54.8924996911
476,55.1795333586,54.8949692301
477,55.2036191815,54.9190550531
478,55.2045502778,54.919869938
479,55.2054441602,54.9207638204
480,55.2581009368,54.9716015785
481,55.2597847672,54.9732854089
482,55.2602225908,54.9737232325
483,55.2602490909,54.9765241152
484,55.2866611995,55.0061184825
485,55.3127774353,55.0322347183
486,55.3171774686,55.0366347516
487,55.323110532,55.042567815
488,55.323110532,55.042567815
489,55.3233411236,55.0512715658
490,55.3549485026,55.0828789448
491,55.3549485026,55.0828789448
492,55.3549485026,55.0863410536
493,55.360690192,55.092082743
494,55.3771555044,55.1091004882
495,55.388698945,55.1206439288
496,55.4027325098,55.1341424402
497,55.4027325098,55.1341424402
498,55.4176348489,55.1490447793
499,55.4215910663,55.1526855048
